 	X	Y
554	451.500	980.500
555	948.500	982.500
556	853.500	984.500
557	1028.500	984.500
558	412.500	986
559	659.500	986.500
560	1371.500	990.500
561	617.500	993.500
562	902.500	994.500
563	719.500	995.500
564	1340.500	999.500
565	175.500	1000.500
566	490.500	1000.500
567	526.500	1000.500
568	41.500	1002.500
569	1116	1003.500
570	1165.124	1004.124
571	1280.500	1004.500
572	1316.500	1005.500
573	757.500	1006.500
574	350.500	1010.500
575	873.500	1011.500
576	1071.500	1011.500
577	452.500	1014.500
578	1004	1015.500
579	1249.500	1018.500
580	274.500	1021.500
581	792.500	1021.500
582	700.500	1022.500
583	417.500	1027.500
584	665.500	1028.500
585	842.500	1028.500
586	922.500	1031.500
