 	X	Y
1	725.500	4.674
2	815.500	7.500
3	195.500	8.500
4	1322.500	9.500
5	484.500	12.500
6	998.500	19.500
7	1104.500	19.500
8	1177.500	23.500
9	617.500	30.500
10	219.500	33.500
11	514.500	35.500
12	576.500	37.500
13	950.500	38.500
14	1273.500	38.500
15	448.500	42.500
16	870.500	43.500
17	1165.500	44.500
18	781.500	50.500
19	696.500	51.500
20	837.500	53.500
21	17.500	57.500
22	109.500	57.500
23	275.500	57.500
24	1111.500	59.500
25	1013.500	60.500
26	209.500	61.500
27	330.500	61.500
28	1205.500	61.500
29	1359.500	61.500
30	1311.500	63.500
31	171.500	65.500
32	731.500	67.500
33	921.500	68.500
34	1051.500	72.500
35	802.500	80.500
36	960.500	82.500
37	421.500	83.500
38	1173.500	85.500
39	1286.500	86.500
40	524.500	87.500
41	613.500	96.500
42	383.500	98.500
43	235.500	99.500
44	1015.500	99.500
45	841.500	100.500
46	90.500	102.500
47	1369.500	103.500
48	43.500	105.500
49	555.500	106.500
50	1216.500	107.500
51	1325.500	107.500
52	879.500	109.500
53	931.500	113.500
54	779	117.500
55	153.500	120.500
56	322.500	120.500
57	1119.500	121.500
58	264.500	123.500
59	699.500	125.500
60	730.500	125.500
61	454.500	126.500
62	1183.500	129.500
63	1017.500	133.500
64	517.500	136.500
65	1076.500	136.500
66	486.500	138.500
67	1243.500	139.500
68	224.500	142.500
69	952.500	143.500
70	1295.500	143.500
71	94.500	145.500
72	375.500	145.500
73	615.500	145.500
74	1136.500	145.500
75	188.500	146.500
76	344.500	146.500
77	851.500	150.500
78	401.500	151.500
79	801.500	152.500
80	1364.500	156.500
81	572.500	159.500
82	731.500	167.500
83	886.500	168.500
84	137.500	172.500
85	1022.500	172.500
86	83.500	174.500
87	694.500	174.500
88	1053.500	174.500
89	837.500	175.500
90	249.500	178.500
91	1190.500	178.500
92	309.500	181.500
93	436.500	184.500
94	36.500	185.500
95	1112.500	185.500
96	556.500	187.500
97	951.500	188.500
98	983.500	188.500
99	1310.500	189.500
100	1145.500	190.500
101	1258.500	190.500
102	181.500	192.500
103	1341.500	192.500
104	473.500	198.500
105	806	199
106	611.500	200.500
107	585.500	202.500
