 	X	Y
312	876.500	590.500
313	366.500	591.500
314	484.500	593.500
315	632	595.500
316	935.500	595.500
317	727.500	598.500
318	424.500	599.500
319	576.500	602.500
320	101.500	605.500
321	516.500	608.500
322	1116.500	609.500
323	1244.500	609.500
324	333.500	610.500
325	1293.500	610.500
326	287.500	615.500
327	1066.500	615.500
328	14.500	617.500
329	57.500	622.500
330	1340	623
331	851	623.500
332	706.500	625.500
333	1012.500	625.500
334	792.500	628.500
335	220.500	632.500
336	959.500	632.500
337	260.500	634.500
338	445	640.500
339	1199.500	644.500
340	560.500	645.500
341	125.500	646.500
342	357.500	646.500
343	404.500	646.500
344	495.500	647.500
345	166.500	649.500
346	623.500	649.500
347	1134.500	655.500
348	744.500	659.500
349	1245.500	659.500
350	1032.500	660.500
351	807	662.500
352	83.500	664.500
353	676.500	664.500
354	992.500	664.500
355	1314.500	664.500
356	524.500	665.500
357	250.500	666.500
358	26.500	667.500
359	307.500	672.500
360	878.500	673.500
361	919.500	673.500
362	1212	674.500
363	1071.500	676.500
364	1287.500	677.500
365	580.500	679.500
366	474	685.500
367	430.500	686.500
368	963.500	686.500
369	118.500	688.500
370	761.500	689.500
371	1158.500	690.500
372	388	692.500
373	803.500	692.500
374	545.500	694.500
375	1042.500	695.500
376	205.500	696.500
377	64.500	697.500
378	1346.500	705.500
379	355	706.500
380	697.500	706.500
381	636.500	707.500
382	938.500	708.500
383	1299.500	710.500
384	287.500	711.500
385	1017.500	711.500
386	1246	713.500
387	1061.500	725.500
388	785.500	728.500
389	1118.500	728.500
390	228.500	730.500
391	459.500	730.500
392	347.500	731.500
393	849.500	731.500
394	193.500	736.500
395	396.500	736.500
396	568.500	736.500
397	611.500	737.500
398	917.500	738.500
399	962.500	743.500
400	516.500	744.500
401	1358.500	745.500
402	143.500	747.500
403	722.500	747.500
404	1039.500	747.500
405	84.500	748.500
406	1256.500	749.500
407	687.500	750.500
408	313.500	751.500
409	21.500	752.500
410	1005.500	754.500
411	438.500	761.500
412	253.500	764.500
413	1320.500	764.500
414	375.500	767.500
415	831.500	767.500
416	874.500	771.500
417	1158.500	771.500
418	103.500	773.500
419	662.500	774.500
420	591.500	777.500
421	1060.500	778.500
422	1367.500	779.500
423	520.500	780.500
424	938.500	780.500
425	980.500	781.500
426	1080.500	781.500
427	223	782.500
428	164.500	783.500
429	1199.500	784.500
430	1276.500	784.500
431	342.500	785.500
432	477.500	785.500
433	1236.500	787.500
434	749.500	789.500
435	557.500	794.500
436	31.500	800.500
437	812.500	800.500
438	914.500	800.500
439	1134.500	802.500
440	1173.500	802.500
441	283.500	803.500
442	402.500	804.500
443	138.500	810.500
444	859.500	810.500
445	92.500	813.500
446	1231.500	813.500
447	1340.500	813.500
448	1268.500	814.500
449	727.500	815.500
450	649.500	817.500
451	1003.500	817.500
452	1040.500	818.500
453	599.500	819.500
454	691.500	819.500
455	1107.500	825.500
456	203.500	829.500
457	1308.500	829.500
458	1379.500	829.500
459	335.500	832.500
460	426.500	833.500
461	60.500	836.500
462	541.500	838.500
463	384.500	839.500
464	495.500	839.500
465	938.500	839.500
466	18.500	843.500
467	1250.500	843.500
468	275.500	844.500
469	169.500	847.500
470	754.500	849.500
471	794	850.500
472	1196.500	850.500
473	624	852.500
474	910.500	854.500
475	1164.500	862.500
476	112.500	864.500
477	337.500	864.500
478	83.500	865.500
479	1026.500	865.500
480	566.500	866.500
481	1357.500	868.500
482	1319.500	869.500
483	258.500	870.500
484	519.500	871.500
485	669.500	876.500
486	216.124	878.124
487	410.500	877.500
488	455	877.500
489	1074.500	877.500
490	1118.500	878.500
491	51.500	879.500
492	963.500	879.500
493	309.500	882.500
494	998.500	882.500
495	730.500	884.500
496	887.500	884.500
497	1231.500	884.500
498	777.500	887.500
499	929.500	891.500
500	283.500	895.500
501	1184.500	895.500
502	366.500	898.500
503	590.500	898.500
504	827.500	898.500
505	1277.500	901.500
506	1371.500	902.500
507	551	907.500
508	152.500	909.500
509	446.500	909.500
510	1155.500	909.500
511	650.500	912.500
512	1104.500	913.500
513	339.500	916.500
514	801.500	919.500
515	999.500	921.500
516	1324.500	921.500
517	236.500	922.500
518	916.500	925.500
519	1202.500	927.500
520	96.500	929.500
521	390.500	929.500
522	25.500	930.500
523	704.500	931.500
524	1290.500	931.500
525	496.500	933.500
526	854.500	933.500
527	1249.500	933.500
528	750.500	936.500
529	971.500	938.500
530	1087.500	938.500
531	1053.500	943.500
532	137.500	948.500
533	585.500	950.500
534	367.500	953.500
535	313.500	954.500
536	1372.500	954.500
537	199.500	956.500
538	421.500	957.500
539	790.500	959.500
540	1130.500	959.500
541	1337.500	960.500
542	57.500	962.500
543	524	962.500
544	660.500	963.500
545	945	965.500
546	1283.500	967.500
547	280.500	970.500
548	838.500	970.500
549	167.500	976.500
550	756.500	977
551	1172.500	976.500
552	24.500	977.500
553	1076.500	978.500
554	611.500	981.500
555	890.500	983.500
556	1040.500	984.500
557	105.500	985.500
558	397.500	985.500
559	1003.500	985.500
560	704	987.500
561	449.500	988.500
562	1221.500	988.500
563	496.500	989.500
564	230.500	990.500
565	550.500	993.500
566	1106.500	993.500
567	313.500	996.500
568	364.500	999.500
569	973.500	999.500
570	48.500	1006
571	1279.500	1005.500
572	79.500	1008.500
573	1353.500	1008.500
574	782.500	1010.500
575	680.500	1011.500
576	635.500	1013.500
577	827.500	1014.500
578	1322.500	1015.500
579	1192.500	1017.500
580	480.500	1020.500
581	874.500	1020.500
582	1158.500	1021.500
583	119.500	1022.500
584	729.500	1022.500
585	268.500	1023.500
586	343.500	1024.500
587	1024	1024.500
588	915.500	1025.500
589	600.500	1026.500
590	197.500	1027.500
