 	X	Y
1	643.500	9.500
2	605.500	12.500
3	1130.500	19.500
4	843.500	20.500
5	83.500	24.500
6	405.500	25.500
7	176.500	26.500
8	475.500	26.500
9	303.500	27.500
10	270.500	32.500
11	1355.500	33.500
12	140.500	34.500
13	969.500	34.500
14	1296.500	34.500
15	660.500	40.500
16	565.500	43.500
17	528.500	47.500
18	808.500	47.500
19	754.500	48.500
20	12.500	50.500
21	917.500	51.500
22	192.500	52.500
23	1267.500	53.500
24	344	54.500
25	436.500	55.500
26	243.500	56.500
27	1220.500	59.500
28	1142.500	62.500
29	601.500	65.500
30	1339.500	65.500
31	46.500	69.500
32	394.500	70.500
33	472.500	73.500
34	792.500	80.500
35	80.500	81.500
36	110.500	81.500
37	1311.500	83.500
38	998.500	85.500
39	288.500	86.500
40	1185.500	86.500
41	524.500	92.500
42	1036.500	93.500
43	561.500	97.500
44	146.500	98.500
45	851.500	99.500
46	180.500	102.500
47	959.500	105.500
48	732.500	108.500
49	209.500	109.500
50	593.500	110.500
51	1085.500	111.500
52	316.500	112.500
53	1357.500	113.500
54	251.500	115.500
55	1150.500	116.500
56	681.500	117.500
57	1273.500	117.500
58	416.500	118.500
59	43.500	119.500
60	487.500	119.500
61	623.500	119.500
62	1234.500	120.500
63	810.500	123.500
64	761.500	126.500
65	381.500	129.500
66	902.500	131.500
67	451.500	134.500
68	1329.500	136.500
69	343.500	137.500
70	541.500	137.500
71	1003.500	139.500
72	793.500	140.500
73	103.500	142.500
74	939.500	142.500
75	162.500	147.500
76	1042.500	147.500
77	578.500	156.500
78	299.500	158.500
79	1354.500	158.500
80	35.500	160.500
81	487.500	160.500
82	1094.500	161.500
83	247.500	164.500
84	413.500	165.500
85	681.500	167.500
86	1181.500	167.500
87	874.500	169.500
88	615.500	172.500
89	731.500	175.500
90	978.500	176.500
91	119.500	177.500
92	1144.500	177.500
93	761.500	179.500
94	648.500	180.500
95	156.500	182.500
96	540.500	183.500
97	836.500	183.500
98	70.500	190.500
99	1051.500	190.500
100	1326.500	194.500
101	1282.500	195.500
102	1236.500	198.500
103	928.500	199.500
104	331.500	202.500
105	576.500	203.500
106	30.500	205.500
107	208.500	206.500
108	452.500	208.500
109	139.500	209.500
110	241.500	209.500
111	294.500	210.500
112	396.500	210.500
113	875.500	221.500
114	1097.500	224.500
115	680.500	226.500
116	980.500	226.500
117	1171.500	226.500
118	616.500	229.500
119	1049.500	233.500
120	492.500	234.500
121	1017.500	236.500
122	88.500	237.500
123	731.500	239.500
124	146.500	240.500
125	814.500	240.500
126	1330.500	243.500
127	579.500	246.500
128	203.500	247.500
129	434.500	250.500
130	776.500	250.500
131	32.500	251.500
132	339.500	252.500
133	927.500	253.500
134	1292.500	253.500
135	289.500	254.500
136	389	261
137	1253.500	262.500
138	999.500	263.500
139	542.500	267.500
140	1214.500	267.500
141	450.500	268.500
142	666.500	272.500
143	148.500	275.500
144	1107.500	276.500
145	1178.500	277.500
146	1056.500	279.500
147	236.500	280.500
148	615.500	281.500
149	81.500	284.500
150	856.500	284.500
151	486.500	287.500
152	198.500	289.500
153	743.500	290.500
154	24.500	293.500
155	928.500	300.500
156	340.500	303.500
157	789.500	303.500
158	1326.500	307.500
159	1378.500	307.500
160	540.500	311.500
161	1258.500	311.500
162	410.500	312.500
163	1019.500	312.500
164	1179.500	312.500
165	982.500	313.500
166	145.500	316.500
167	285.500	316.500
168	575.500	318.500
169	1121.500	318.500
170	232.500	326.500
171	615.500	329.500
172	25.500	330.500
173	449.500	333.500
174	108.500	334.500
175	181.500	344.500
176	933.500	345.500
177	1090.500	345.500
178	885.500	346.500
179	758.500	347.500
180	375.500	349.500
181	501.500	350.500
182	213.500	352.500
183	341.500	352.500
184	670.500	352.500
185	1178.500	353.500
186	88.500	354.500
187	546.500	355.500
188	791.500	358.500
189	1058.500	359.500
190	293.500	365.500
191	462.500	365.500
192	1371.500	366.500
193	987.500	367.500
194	1023.500	367.500
195	1279.500	367.500
196	1311.500	367.500
197	407.500	370.500
198	1162.500	371.500
199	581.500	372.500
200	19.500	373.500
201	841.500	373.500
202	1110.500	374.500
203	744.500	388.500
204	125.500	389.500
205	195.500	396.500
206	385.500	398.500
207	649.500	398.500
208	90.500	399.500
209	231.500	400.500
210	348.500	400.500
211	614.500	400.500
212	293.500	406.500
213	1061.500	406.500
214	531.500	407.500
215	1246.500	409.500
216	937.500	413.500
217	29.500	414.500
218	1114.500	414.500
219	788.500	415.500
220	141.500	416.500
221	1208.500	416.500
222	1357.500	422.500
223	576.500	423.500
224	1169.500	423.500
225	1290.500	423.500
226	1323.500	425.500
227	105.500	426.500
228	1008.500	426.500
229	460.500	431.500
230	974.500	431.500
231	195.500	432.500
232	495.500	432.500
