 	X	Y
1	160.500	6.500
2	676.500	9.500
3	1047.500	9.500
4	539.500	10.500
5	1213.500	12.500
6	1295.500	12.500
7	364.500	13.500
8	429.500	14.500
9	94.500	19.500
10	991.500	19.500
11	858.500	20.500
12	290.500	24.500
13	1087.500	25.500
14	227.500	27.500
15	1241.500	27.500
16	517.500	35.500
17	1198.500	34.500
18	905.500	36.500
19	759.500	37.500
20	831.500	38.500
21	1357.500	41.500
22	637.500	42.500
23	183.500	43.500
24	1141.500	44.500
25	324	47.500
26	975.500	48.500
27	1039.500	52.500
28	455.500	55.500
29	1281.500	58.500
30	56.500	63.500
31	231	63.500
32	1193.500	65.500
33	652.500	66.500
34	298.500	67.500
35	1091.500	71.500
36	868.500	72.500
37	97.500	75.500
38	156.500	78.500
39	247.500	88.500
40	1237.500	89.500
41	770.500	91.500
42	483.500	95.500
43	984.500	96.500
44	565.500	98.500
45	1280.500	98.500
46	327.500	101.500
47	618.500	102.500
48	689.500	103.500
49	920.500	103.500
50	368.500	104.500
51	1163	104.500
52	1196.500	105.500
53	1051.500	106.500
54	523.500	108.500
55	138.500	109.500
56	1364.500	112
57	950.500	112.500
58	1019.500	113.500
59	76.500	120
60	837.500	120.500
61	235.500	121.500
62	444.500	122
63	869.500	125.500
64	1062.500	132.500
65	788.500	137.500
66	1218.500	138.500
67	1016.500	142.500
68	164.500	146.500
69	543.500	149.500
70	921.500	150.500
71	1365.500	151.500
72	59.500	152.500
73	680	158.500
74	855.500	159.500
75	238.500	164.500
76	1099.500	164.500
77	1248.500	166.500
78	294.500	168.500
79	334.500	168.500
80	1150.500	168.500
81	889.500	169.500
82	1067.500	170.500
83	1298	171.500
84	445.500	176.500
85	644.500	181
86	98.500	187.500
87	394.500	190.500
88	794.500	190.500
89	1024	190.500
90	1165.500	191.500
91	532.500	192.500
92	757	193.500
93	1370.500	197.500
94	164.500	202.500
95	942.500	202.500
96	236.500	207.500
97	706.500	207.500
98	18.500	208.500
99	1203.500	219.500
100	556.500	220.500
101	1297.500	220.500
102	927	228.500
103	302.500	229.500
104	653.500	231.500
105	1252.500	232.500
106	991.500	233.500
107	1092.500	235.500
108	404.500	237.500
109	874.500	238.500
110	1167.500	238.500
111	106.500	240.500
112	468.500	240.500
113	170.500	242.500
114	1059.500	242.500
115	961.500	246.500
116	221.500	252.500
117	775.500	253.500
118	703.500	254.500
119	16.500	257.500
120	66.500	259.500
121	323.500	267.500
122	560.500	270.500
123	1300.500	271.500
124	1008.500	272.500
125	407.500	275.500
126	260	279.500
127	1110.500	279.500
128	1256	280.500
129	476.500	283
130	1059.500	284.500
131	1352.500	286.500
132	856.500	287.500
133	661.500	291.500
134	950.500	292.500
135	1217.500	294.500
136	1169.500	297.500
137	703.500	301.500
138	127.500	303.500
139	774.500	303.500
140	1379.500	308.500
141	344.500	310.500
142	299.500	311.500
143	406.500	313.500
144	176.500	314.500
145	566.500	318.500
146	475.500	320
147	814.500	319.500
148	48.500	320.500
