 	X	Y
162	778.500	395.500
163	269.500	396.500
164	216.500	400.500
165	714.500	401.500
166	1288.500	402.500
167	1243.500	404.500
168	677.500	406.500
169	376.500	408.500
170	1020.500	410.500
171	1360.500	411.500
172	621.500	416.500
173	328.500	422.500
174	889.500	422.500
175	577.500	423.500
176	980.500	423.500
177	67.500	424.500
178	844.500	426.500
179	437.500	433.500
180	272.500	434.500
181	1135.500	435.500
182	511.500	439.500
183	1199.500	439.500
184	1075.500	446
185	1273.500	447.500
186	813.500	456.500
187	120.500	458.500
188	407	460.500
189	218.500	462.500
190	365.500	462.500
191	710.500	466.500
192	70.500	468.500
193	282.500	468.500
194	173.500	469.500
195	1164.500	469.500
196	654.500	476.500
197	1022.500	480.500
198	880.500	483.500
199	440.500	487.500
200	734.500	487.500
201	558.500	490.500
202	36.500	492.500
203	778.500	493.500
204	971.500	494.500
205	930	495.500
206	1336.500	496.500
207	1228.500	498.500
208	371.500	499.500
209	124	500.500
210	519.500	500.500
211	1301.500	505.500
212	479.500	509.500
213	1156.500	514.500
214	1261	514.500
215	604.500	522.500
216	180.500	527.500
217	852.500	527.500
218	277.500	530.500
219	551.500	533.500
220	19.500	534.500
221	806.500	534.500
222	1073.500	534.500
223	417.500	539.500
224	880	540.500
225	223.500	541.500
226	672	541.500
227	67.500	542.500
228	939.500	545.500
229	1123.500	545.500
230	131.500	546.500
231	496.500	548.500
232	341.500	551.500
233	1052.500	560.500
234	761.500	562.500
235	547.500	569.500
236	590.500	569.500
237	1005.500	571.500
238	210.500	575.500
239	890.500	580.500
240	153.500	581.500
241	51.500	583.500
242	439.500	583.500
243	953.500	583.500
244	108.500	584.500
245	478.500	585.500
246	399	590
247	1330.500	590
248	907.500	598.500
249	268.500	599.500
250	828.500	601.500
251	142.500	612.500
252	761	612.500
253	187.500	613.500
254	313.500	613.500
255	354.500	614.500
256	718.500	616.500
257	90.500	619.500
258	615.500	620
259	1292.500	625.500
260	36.500	626.500
261	1365.500	626.500
262	203.500	630.500
263	858.500	635
264	1215.500	636.500
265	518.500	637.500
266	476.500	639.500
267	578.500	642.500
268	1100.500	644
269	1325.500	643.500
270	681.500	644.500
271	1279.500	647.500
272	778.500	653.500
273	389.500	665.500
274	184.500	672.500
275	99.500	673.500
276	990.500	673.500
277	352.500	674.500
278	1181.500	674.500
279	524.500	676.500
280	49.500	678.500
281	1047.500	678.500
282	304.500	681.500
283	1357.500	682.500
284	230.500	684.500
285	954.500	684.500
286	272.500	686.500
287	401.500	692.500
288	1125	692.500
289	29.500	700.500
290	1080.500	703.500
291	878.500	704.500
292	817.500	711.500
293	924.500	712.500
294	116.500	714.500
295	162.500	714.500
296	1034.500	714.500
297	80.500	717.500
298	992.500	722.500
299	763.500	723.500
300	1339.500	724.500
301	702	730
302	1299.500	729.500
303	1258.500	739.500
304	643.500	742.500
305	600.500	747.500
306	1150.500	747.500
307	556.500	748.500
308	1214.500	752.500
309	1103	755.500
310	280.500	760.500
311	474.500	760.500
312	430.500	762.500
313	710	762.500
314	800	765.500
315	858.500	765.500
316	149.500	774.500
317	740	777.500
318	1044.500	778.500
319	1161.500	782.500
320	1379.500	784.500
321	212	786.500
322	998.124	789.124
323	412.500	789.500
324	649.500	789.500
325	1111.500	790
326	336	790.500
327	536.500	791.500
328	916.500	793.500
329	956.500	793.500
330	478.500	799.500
331	1334.500	801.500
332	49	802.500
333	875.500	805.500
334	1265.500	806.500
335	154.500	811.500
336	360	811.500
337	601.500	814.500
338	120.500	817.500
339	807.522	818.049
340	308.500	818.500
341	770.500	822.500
342	429.500	824.500
343	984.500	826.500
344	203	827.500
345	259.500	827.500
346	1353.500	828.500
347	1288.500	834.500
348	551.500	835.500
349	910.500	835.500
350	28.500	843.500
351	740.500	845.500
352	86.500	846.500
353	614.500	847.500
354	1137.500	847.500
355	1236.500	849.500
356	694.500	856.500
357	1186.500	856.500
358	517.500	862.500
359	977.500	870
360	566.500	870.500
361	1021.500	870.500
