 	X	Y
1	1168.500	6.500
2	1066	8.500
3	1286.500	10.500
4	143.500	12.500
5	1204.500	23.500
6	938.500	25.500
7	294.500	26.500
8	722.500	28.500
9	806.500	28.500
10	1009.500	28.500
11	1337.500	28.500
12	632.500	30.500
13	1380.500	32.500
14	1167.500	37.500
15	165.500	39.500
16	500.500	41.500
17	84	44.500
18	406.500	47.500
19	225.500	56.500
20	1282.500	58
21	40.500	59.500
22	717.500	66.500
23	807	67.500
24	591.500	70.500
25	891.500	74.500
26	269.500	78.500
27	1326.500	81.500
28	636.500	84.500
29	1033.500	87.500
30	1178.500	87.500
31	507.500	90.500
32	170.500	94.500
33	1078.500	94.500
34	41.500	99.500
35	915	99.500
36	394.500	100.500
37	1227.500	101.500
38	805.500	108.500
39	1110.500	109.500
40	478.500	116.500
41	574	119
42	855	118.500
43	712.500	121
44	1380	120.500
45	635	124
46	1169.500	126.500
47	322.500	128.500
48	156.500	134.500
49	1344.500	134.500
50	272.500	138.500
51	909.500	143.500
52	391	145.500
53	42.500	149.500
54	81.500	149.500
55	503.500	149.500
56	1111.500	154.500
57	1301.500	154.500
58	1008.500	158.500
59	1052.500	159
60	189.500	163.500
61	1236.500	163.500
62	571.500	169.500
63	797.500	172.500
64	628.500	179.500
65	1160.500	180.500
66	450.500	181.500
67	1070.500	183.500
68	916.124	194.124
69	720	194.500
70	299.500	197.500
71	1302.500	198.500
72	875.500	200.500
73	522.500	207.500
74	1007.500	207.500
75	384.500	208.500
76	1334.500	209.500
77	241.500	210.500
78	585.500	215.500
79	1241.500	216.500
80	51.500	222.500
81	1198	222.500
82	930.500	228.500
83	1068.500	228.500
84	793.500	230.500
85	627.500	234.500
86	865.500	242.500
87	1161.500	243.500
88	358.500	244.500
89	291.500	245.500
90	715.500	245.500
91	1104.500	248.500
92	198	249.500
93	673.500	258.500
94	585.500	259.500
95	138.500	260.500
96	470.500	268.500
97	625.500	268.500
98	1022.500	269.500
99	1249.500	269.500
100	1195.500	273.500
101	793.500	276.500
102	1152.500	279.500
103	410.500	280.500
104	56.500	282.500
105	1282.500	283.500
106	1344.500	283.500
107	909.500	287.500
108	859.500	289.500
109	361	290.500
110	1229	299.500
111	257.500	300.500
112	137.500	306.500
113	464.500	307.500
114	23.500	309.500
115	1153.500	313
116	84.500	314.500
117	1016.500	315.500
118	1057.500	317.500
119	574.500	318.500
120	644.500	322.500
121	1313.500	325.500
122	530.500	326.500
123	922.500	327.500
124	851.500	328.500
125	727.500	333.500
126	619.500	339.500
127	785.500	339.500
128	255	342.500
129	1382.500	342.500
130	1089.500	344.500
131	353.500	346.500
132	56.500	348.500
133	404.500	355.500
134	1012.500	357
135	1272.500	356.500
136	1183.500	359.500
137	1329.500	361.500
138	702.500	362.500
139	967.500	368.500
140	899.500	374.500
141	539.500	378
142	17.500	379.500
143	1051.500	382.500
144	1147.500	387.500
145	243.500	388.500
146	347.500	390.500
147	455.500	391.500
148	642	392.500
149	840.500	392.500
150	1278.500	393.500
151	1218.500	396.500
152	70.500	413.500
153	163	415.500
154	1088.500	417
155	915.500	420.500
156	541.500	422.500
157	240.500	425.500
158	1218.500	425.500
159	1160.500	432.500
160	123.500	434.500
161	1327.500	435
162	639.500	436.500
163	698.500	436.500
164	768.500	437.500
165	858.500	439.500
166	1002.500	441.500
167	1045.500	443.500
168	351.500	449.500
169	473.500	451.500
170	801.500	452.500
171	50.500	456.500
172	1079.500	457.500
173	905	468.500
174	637.500	470.500
175	14.500	478.500
176	989.500	481.500
177	153.500	482.500
178	109.500	484.500
179	395.500	484.500
180	1136.500	485.500
181	793.500	486.500
182	1194.500	486.500
183	850.500	488
184	1044.500	487.500
185	1331.500	490.500
186	1265.500	491.500
187	543.500	494.500
188	707.500	495.500
189	232	497.500
190	464	498.500
191	340.500	507.500
192	49.500	512.500
193	754.500	512.500
194	902.500	512.500
195	1204.500	516.500
196	1069.500	518.500
197	254.500	523.500
198	572.500	523.500
199	1136.500	526
200	534.500	532.500
201	634.500	532.500
202	10.500	535.500
203	982.500	536.500
204	173.500	537.500
205	1258.500	538.500
206	1309.500	544.500
207	438.500	546.500
208	89.500	551.500
209	866.500	551.500
210	1371.876	552.124
211	1071.500	558.500
212	223.500	564.500
