 	X	Y
1	1287	7.500
2	1346	17
3	1141.500	17.500
4	1071.500	29.500
5	1220.500	29.500
6	1177.500	33.500
7	809.500	49.500
8	972.500	49.500
9	1011.500	50.500
10	1377.500	50.500
11	915.500	55.500
12	1276.500	57.500
13	1328.500	57.500
14	855.500	58.500
15	1235.500	63
16	746.500	67.500
17	650.500	73.500
18	581.500	82.500
19	666.500	86
20	1092.500	85.500
21	530.500	87.500
22	975.500	88.500
23	1051.500	90.500
24	474.500	94
25	628.500	96.500
26	892.500	96.500
27	1167.500	96.500
28	1322.500	96.500
29	283.500	97.500
30	928.500	97.500
31	422.500	100.500
32	375.500	104.500
33	826.500	104.500
34	337.500	106.500
35	765.500	106.500
36	5.500	112.500
37	717.500	118.500
38	609.500	121
39	200.500	124.500
40	1376.500	128.500
41	152.500	130.500
42	265.500	138.500
43	83.500	139.500
44	958.500	141.500
45	1107.500	142.500
46	669.500	144.500
47	581.500	145.500
48	541.500	151.500
49	1228.500	153.500
50	1188.500	154.500
51	868.500	155.500
52	1316.500	159.500
53	484.500	160.500
54	49.500	163.500
55	820.500	164.500
56	437.500	167.500
57	1055.500	169.500
58	773.500	171.500
59	728.500	177.500
60	322.500	178.500
61	995	181.500
62	1088.500	186.500
63	256.500	187.500
64	10.500	192.500
65	207.500	192.500
66	1199.500	192.500
67	568.500	193.500
68	644.500	194.500
69	118.500	198.500
70	366.500	199.500
71	867.500	201.500
72	916.500	201.500
73	493.500	206.500
74	740.500	218
75	1367.500	217.500
76	56.500	219.500
77	1323	221.500
78	1013.500	223.500
79	1137	223.500
80	955.500	224.500
81	398.500	225.500
82	539.500	225.500
83	615.500	227.500
84	679.500	228.500
85	1225.500	228.500
86	797.500	229.500
87	1279.500	233.500
88	229.500	246.500
89	1124.500	251.500
90	355.500	252.500
91	301.500	254.500
92	40.500	260.500
93	1059	260.500
94	570.500	261.500
95	723	263.500
96	1176.500	263.500
97	431.500	264.500
98	1011.500	267.500
99	522.500	269.500
100	965.500	269.500
101	472.500	273.500
102	656.500	273.500
103	924.500	279.500
104	775.500	283.500
105	1350.500	286.500
106	1233.500	292.500
107	856.500	294.500
108	170	295.500
109	810.500	296.500
110	125.500	299.500
111	363.500	300.500
112	38.500	303.500
113	552.500	305.500
114	270.500	310.500
115	190.500	313.500
116	1293.500	314.500
117	1023.500	315.500
118	684.500	317.500
119	1183	320.500
120	645.500	323.500
121	1104.500	327.500
122	1253.500	331.500
123	493.500	341.500
124	404.500	342.500
125	451.500	342.500
126	965.500	348.500
127	155.500	352.500
128	1046.500	355
129	1364.500	356.500
130	292.500	359.500
131	339.500	359.500
132	926.500	359.500
133	1301.500	361.500
134	88.500	362.500
135	840.500	362.500
136	208.500	367.500
137	1238.500	367.500
138	1196.500	368.500
139	779.500	369.500
140	738.500	373.500
141	1103.500	381.500
142	132	382.500
143	640.500	385.500
144	1140.500	387.500
145	575.500	391.500
146	1376.500	393.500
147	874.500	395.500
148	385.500	397.500
149	707.500	400.500
150	1316.500	400.500
151	527.500	401.500
152	984.500	404.500
153	818.500	405.500
154	1277.500	406
155	1222	409.500
156	933.500	418.500
157	512	420
