@RELATION B12345-S04568_medias
@ATTRIBUTE f1 REAL
@ATTRIBUTE f2 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE f6 REAL
@ATTRIBUTE f7 REAL
@ATTRIBUTE f8 REAL
@ATTRIBUTE f9 REAL
@ATTRIBUTE f10 REAL
@ATTRIBUTE f11 REAL
@ATTRIBUTE f12 REAL
@ATTRIBUTE f13 REAL
@ATTRIBUTE f14 REAL
@ATTRIBUTE f15 REAL
@ATTRIBUTE f16 REAL
@ATTRIBUTE f17 REAL
@ATTRIBUTE f18 REAL
@ATTRIBUTE f19 REAL
@ATTRIBUTE f20 REAL
@ATTRIBUTE f21 REAL
@ATTRIBUTE f22 REAL
@ATTRIBUTE f23 REAL
@ATTRIBUTE f24 REAL
@ATTRIBUTE f25 REAL
@ATTRIBUTE f26 REAL
@ATTRIBUTE f27 REAL
@ATTRIBUTE f28 REAL
@ATTRIBUTE f29 REAL
@ATTRIBUTE f30 REAL
@ATTRIBUTE f31 REAL
@ATTRIBUTE f32 REAL
@ATTRIBUTE f33 REAL
@ATTRIBUTE f34 REAL
@ATTRIBUTE f35 REAL
@ATTRIBUTE f36 REAL
@ATTRIBUTE f37 REAL
@ATTRIBUTE f38 REAL
@ATTRIBUTE f39 REAL
@ATTRIBUTE f40 REAL
@ATTRIBUTE f41 REAL
@ATTRIBUTE f42 REAL
@ATTRIBUTE f43 REAL
@ATTRIBUTE f44 REAL
@ATTRIBUTE f45 REAL
@ATTRIBUTE f46 REAL
@ATTRIBUTE f47 REAL
@ATTRIBUTE f48 REAL
@ATTRIBUTE class {NAT,L4,L24}
@DATA
0.010952084731712277,0.025,0.43909260397869726,0.05013190058461922,0.024999999999999998,0.4557258330972791,0.12475375845131585,0.025,0.4961310732878864,0.5647080528985262,0.025000000000000012,0.8458107834584487,0.8674085679451835,0.024999999999999998,1.113134738071678,0.8569121699575912,0.025000000000000005,1.0226107674248022,0.30179188362610876,0.02499999999999999,0.5885544877111553,0.1675471993221314,0.024999999999999988,0.5197375790072897,0.16245077978212538,0.025000000000000005,0.5248776073734424,0.15616198533926615,0.025000000000000012,0.5194827015676462,0.42142777922440083,0.025000000000000005,0.6439903308337138,0.4506429484850834,0.025,0.6820095489139373,0.8810145808917672,0.024999999999999994,1.018065453084485,0.9259416080452497,0.025000000000000005,1.1417234908850737,0.9335989765990268,0.025,1.1737955687069384,0.9411276712466666,0.025000000000000005,1.1789780766463644,NAT
0.01310905651568562,0.025,0.44038438327882073,0.05286064922039345,0.025,0.45402785799944767,0.07196853681389365,0.024999999999999998,0.46930918946174977,0.4599467075977255,0.024999999999999998,0.7571578352223602,0.8564930072185336,0.025,1.098204769054813,0.8874232507665083,0.025,1.0680950767460538,0.2012785956887443,0.024999999999999998,0.5371804602682821,0.08929544689935047,0.025000000000000005,0.4856239200859665,0.09470235999566594,0.025000000000000012,0.4854557095144098,0.13772135811228864,0.025000000000000005,0.5098041897473299,0.7913675978044071,0.025,0.9160327200582421,0.36160704975288765,0.024999999999999988,0.6165758500433346,0.6075687300612908,0.025,0.7550131504350035,0.9317123186462346,0.025000000000000005,1.1641012604623904,0.9326842071923265,0.02499999999999999,1.1728061575404802,0.9386296211384154,0.024999999999999988,1.1853378451215002,NAT
0.0072072799568979,0.025,0.4395625157772306,0.04552274628022713,0.025,0.45376217958304754,0.18632566139928283,0.024999999999999994,0.5492153153716597,0.5756254122806659,0.024999999999999998,0.8655933083342805,0.8988206793175879,0.025000000000000005,1.1336884954904136,0.8897723000367045,0.024999999999999998,1.0745874385132246,0.23961419763279598,0.025000000000000012,0.5583714267237598,0.09773768600217252,0.025000000000000012,0.48816805254605383,0.14712819288172224,0.024999999999999998,0.5138369438179256,0.14791034719393617,0.025000000000000012,0.5076179766642531,0.27068225588713385,0.024999999999999994,0.5778630888765481,0.8365443127123529,0.025000000000000005,0.9779221504064648,0.37241441730097363,0.025000000000000005,0.6438091835262368,0.926662218097471,0.025000000000000005,1.151468898225076,0.937788097614358,0.025,1.1836489228927403,0.9347963558131025,0.025,1.1775969078774204,NAT
0.008718729174424952,0.025,0.43919001480968656,0.039019950048881445,0.025,0.4497033957448501,0.17291122062147612,0.025000000000000005,0.5395774609129761,0.5430443407569433,0.025000000000000005,0.8474602471896125,0.8660699379416218,0.02499999999999999,1.1139930596750234,0.8457233356478958,0.025,1.017262706261212,0.2910358730318707,0.024999999999999998,0.5829828498461235,0.10349157904898815,0.025,0.48604276019334064,0.18119463117329157,0.025,0.5304229483597812,0.15036940990506634,0.024999999999999994,0.5209848176060484,0.24367774220390367,0.024999999999999998,0.5652811112769002,0.27843228911975104,0.024999999999999998,0.5771102351549119,0.8569581705125411,0.025000000000000005,1.0378588049282473,0.9190651516370041,0.025,1.1225922454728685,0.923803393105483,0.025,1.1351344725633843,0.939463440003947,0.025,1.1901692616695951,NAT
0.030678899017866912,0.025,0.44559593318546187,0.021001581302089786,0.025,0.4440569662793778,0.05533457834943871,0.025,0.45896965198307155,0.4310623747392612,0.025000000000000005,0.7353069774175344,0.8206049476323436,0.024999999999999998,1.0693000782429956,0.916945002316497,0.024999999999999998,1.131585782137863,0.7911324450898835,0.024999999999999998,0.9167094279077458,0.16768481862982731,0.02499999999999999,0.5204306231874173,0.14321744063512232,0.025000000000000005,0.5125982891647093,0.19759410650001646,0.025,0.5357223229460368,0.21224699019560442,0.024999999999999988,0.5466316453348077,0.4920229655943811,0.024999999999999998,0.6757252936019358,0.5687985738915733,0.025000000000000012,0.7281739589325676,0.8230083007822367,0.024999999999999988,0.9859882871800288,0.9272272702632541,0.025,1.1610968978305634,0.9373518261404533,0.025000000000000005,1.1807243539231818,L4
0.019829000347572026,0.025,0.4444485782480144,0.05264206691543112,0.025,0.4604101059852378,0.4376712550244981,0.025000000000000005,0.7478102051488907,0.8041718108112185,0.025000000000000005,1.0596483027950299,0.9168645754853992,0.025000000000000005,1.1426556140929147,0.48205767277191053,0.025,0.698010592747839,0.2052953459012457,0.025000000000000012,0.538132852504386,0.1342275491216748,0.025,0.5072093414303784,0.0978965325583853,0.025,0.489755091623141,0.1985251470236376,0.025,0.5352636607552507,0.8206623459030307,0.024999999999999994,0.9406963948621548,0.8975482833052242,0.024999999999999994,1.0615212474090505,0.9229494248827129,0.025000000000000005,1.1344863875849616,0.9212076261348989,0.024999999999999998,1.138072877271381,0.9378055951972991,0.025,1.1880446335688088,0.9383801026769065,0.025,1.189319829901758,L4
0.01583345029799228,0.025,0.44127450564898957,0.06863659454810736,0.025,0.47207589479923046,0.405419885287484,0.024999999999999998,0.7132545873549887,0.7697429769613517,0.025,1.0221004306335517,0.9157479123959651,0.025000000000000005,1.1360874795560836,0.7384394736068087,0.025,0.8756712078809061,0.17206546622237276,0.025000000000000005,0.527061135027988,0.0647101532772177,0.024999999999999994,0.47279978421672586,0.16569287215589684,0.02499999999999999,0.5240805819552564,0.5979521490146229,0.024999999999999984,0.7615695223017305,0.5274070095042747,0.025000000000000015,0.701690975314937,0.9219015958932557,0.024999999999999994,1.1255409071448796,0.931766201053973,0.024999999999999998,1.1695613832959875,0.9336794061936683,0.024999999999999994,1.178541254733063,0.9393836881898712,0.025000000000000012,1.1894317371141963,0.9387831734803497,0.025000000000000005,1.1947050233197978,L4
0.025076902448730756,0.025,0.4451135476676538,0.060063667458250584,0.025,0.4589140645914142,0.3992349586905868,0.025,0.7235042355654201,0.8564588827977664,0.025000000000000005,1.1025871970586265,0.8680381705522355,0.025000000000000005,1.06796150308251,0.7052584141703604,0.025000000000000012,0.8602793261155708,0.0872478884811008,0.025,0.47993659405150646,0.12365334647801145,0.02499999999999999,0.4981132837167239,0.08674024568459694,0.024999999999999994,0.4819882204097583,0.23649655172066578,0.025000000000000012,0.5459485719643938,0.12507275260066458,0.025000000000000005,0.5050240251339935,0.9250110957365938,0.025,1.1226355458576889,0.9318153478060268,0.025,1.1685631815266349,0.9361712242754603,0.025000000000000005,1.1720545456801517,0.9408747184077847,0.025000000000000005,1.1937225994988843,0.9407040377726299,0.025000000000000005,1.1926068027075558,L4
0.027015705840950678,0.025,0.4456163741337328,0.07761298383819983,0.024999999999999994,0.4724417701660081,0.4167276194124943,0.025,0.7213697781384982,0.8487023420843435,0.024999999999999994,1.0929941781797003,0.9106338951813926,0.025000000000000005,1.113719510069726,0.29263797158267657,0.025000000000000005,0.583015693648652,0.1486708209790954,0.025000000000000005,0.512186337756448,0.12529423711605572,0.024999999999999988,0.49840506036565635,0.243359886955866,0.02499999999999999,0.5658158048120832,0.7247513544493672,0.025,0.8185437780483696,0.4932122387338638,0.024999999999999998,0.6778465507330859,0.9233996944766588,0.025,1.1275720085323044,0.9298255991826265,0.02499999999999999,1.168025577307339,0.9369853242948087,0.024999999999999994,1.1829107813108282,0.9399635955034993,0.02499999999999999,1.1887865197332597,0.9411441616017584,0.025000000000000005,1.1873977088334116,L24
0.020531221298477283,0.025,0.44335283981507423,0.06252015937631944,0.025,0.4638977791879376,0.634340444387871,0.025000000000000005,0.9100239132117948,0.864161198075112,0.024999999999999998,1.1075617006665182,0.8835122037792967,0.024999999999999994,1.0546367447534248,0.4543835672827056,0.02499999999999999,0.6657200897628599,0.14113089279611796,0.025,0.5107380032165624,0.2903723792977595,0.024999999999999994,0.5778597914850423,0.30509139730431434,0.02499999999999999,0.5965453281880876,0.6336317550928985,0.025000000000000005,0.7632189237329393,0.5984848782575871,0.025,0.7804430218111645,0.8859629299176786,0.025,1.0959397839834308,0.9238895295062765,0.02499999999999999,1.134876684487542,0.9344174587082481,0.025,1.175205431301005,0.9402611241547996,0.024999999999999994,1.191837994697757,0.9397820569548871,0.025000000000000005,1.1905505368616058,L24
0.013147194720161234,0.025,0.44183067250754204,0.07036319320173196,0.025,0.46657018252450055,0.470607760747068,0.024999999999999998,0.7827071926661363,0.7445478349710966,0.024999999999999998,1.006825468332741,0.8054876006611015,0.02499999999999999,1.009506278805417,0.4449001717219995,0.024999999999999998,0.6986409454806027,0.11037312888657312,0.02499999999999999,0.4909868153538305,0.21481148243737586,0.025,0.5393138581991052,0.19731071522570517,0.025000000000000005,0.540364446087046,0.5728165234125093,0.025,0.7342522521649394,0.7024483697254077,0.025,0.923104481814427,0.8831548691253571,0.025000000000000005,1.061673401516957,0.8923916786886106,0.025000000000000015,1.0978281157295382,0.9222153653151589,0.025000000000000012,1.1398878584157186,0.9335775630473672,0.025,1.178397338584031,0.9388095697701268,0.025000000000000005,1.184882001754424,L24
