 	X	Y
316	24.500	704.500
317	84.500	708.500
318	152.500	711.500
319	1094.500	713.500
320	999.500	716.500
321	299.500	717.500
322	715.500	718.500
323	369.500	721.500
324	803.500	723.500
325	208.500	725.500
326	865.500	725.500
327	445.500	729.500
328	531.500	734.500
329	654.500	736.500
330	1289.500	736.500
331	580.500	739.500
332	1203.500	739.500
333	1156.500	743.500
334	1098.500	747.500
335	49	750.500
336	116.500	750.500
337	776.500	751.500
338	164.500	752.500
339	1032.500	757.500
340	982.500	758.500
341	227	759.500
342	843.500	761.500
343	910.500	761.500
344	278.500	765.500
345	345.500	766.500
346	727.500	766.500
347	410.500	772.500
348	665.500	774.500
349	460.500	775.500
350	619.500	778.500
351	585.500	779.500
352	1355.500	780.500
353	523.500	781.500
354	1318.500	787.500
355	1262.500	797.500
356	32.500	801
357	195.500	802.500
358	411.500	805.500
359	1022.500	805.500
360	1196.500	806.500
361	1134.500	807.500
362	267.500	812.500
363	1092.500	813
364	108.500	816.500
365	154.500	816.500
366	335.500	816.500
367	732.500	817.500
368	687.500	820
369	620.500	823.500
370	571.500	825.500
371	885.500	827.500
372	837.500	829.500
373	932.500	829.500
374	512.500	830.500
375	794	830.500
376	399.500	833.500
377	1367.500	835.500
378	31.500	837.500
379	1086.500	850.500
380	129.500	856.500
381	1300.500	862.500
382	227.500	864.500
383	1193.500	864.500
384	293	870.500
385	46.500	877.500
386	1022	877.500
387	1231.500	878.500
388	405.500	880.500
389	175.500	881.500
390	461.500	881.500
391	106.500	882.500
392	884.500	883.500
393	558.500	885.500
394	836.500	887
395	610.500	887.500
396	674.500	887.500
397	716.500	887.500
398	762.500	887.500
399	1125.500	893.500
400	1318.500	893.500
401	254.500	896.500
402	965.500	898.500
403	322.500	900.500
404	1075.500	902.500
405	924.500	904.500
406	1235.500	907.500
407	406.500	908.500
408	1014.500	911.500
409	93.500	912.500
410	189.500	913.500
411	789.500	915.500
412	519.500	916.500
413	643.500	918.500
414	138.500	920.500
415	1164.500	921.500
416	1315.500	924.500
417	42.500	925.500
418	250.500	926.500
419	286.500	926.500
420	462.500	928.500
421	888.500	939.500
422	1216.500	940.500
423	1048.500	943.500
424	87.500	944.500
425	204.500	946.500
426	350.500	946.500
427	1001.500	947.500
428	775.500	948.500
429	941	955.500
430	408.500	956.500
431	313.500	959.500
432	843.500	960.500
433	459.500	962.500
434	514.500	965.500
435	723.500	965.500
436	681.500	966.500
437	572.500	967.500
438	616.500	968.500
439	1065.500	970.500
440	255.500	971.500
441	161	979.500
442	47.500	980.500
443	768.500	982.500
444	1277.500	984.500
445	101.500	989.500
446	209.500	989.500
447	934.500	990.500
448	1154.500	992.500
449	849.500	993.500
450	371	1003.500
451	1224.500	1007.500
452	18.500	1008.500
453	1366.500	1008.500
454	529	1011.500
455	139.500	1012.500
456	604.500	1013.500
457	74.500	1015.500
458	1324.500	1016.500
459	247.500	1020.500
460	167.500	1025.500
461	306.500	1027.500
462	213.500	1028.500
463	1194.500	1030.500
