 	X	Y
1	628.500	5.500
2	495.500	7.500
3	803.500	7.500
4	577.500	8.500
5	1056.500	10.500
6	190.500	11.500
7	360.500	15.500
8	452.500	16.500
9	1290.500	16.500
10	1334.500	17.500
11	66.500	22.500
12	149.500	23.500
13	932.500	32.500
14	300.500	34.500
15	106.500	40.500
16	253.500	41.500
17	874.500	42.500
18	1177.500	45.500
19	967.500	47
20	1012.500	49.500
21	1111.500	49.500
22	364.500	52.500
23	487.500	52.500
24	758.500	53.500
25	821.500	53.500
26	9.500	54.500
27	552.500	54.500
28	715.500	55.500
29	658.500	62.500
30	1259.500	62.500
31	608.500	65.500
32	179.500	67
33	283.500	69.500
34	1063.500	69.500
35	1294.500	70.500
36	419.500	73.500
37	1163.500	74.500
38	1211.500	76.500
39	222.500	80.500
40	531.500	80.500
41	1110.500	81.500
42	1349.500	83.500
43	131.500	87.500
44	975.500	90.500
45	911.500	93.500
46	337.500	95
47	870.500	96.500
48	719.500	99.500
49	758.500	103.500
50	817.500	103.500
51	412.500	104.500
52	480.500	104.500
53	668.500	104.500
54	628.500	108.500
55	1092.500	112.500
56	1311.500	112.500
57	250	120.500
58	1279.500	120.500
59	583.500	122.500
60	1040.500	122.500
61	98	127.500
62	1177.500	129.500
63	947.500	131.500
64	1220.500	132.500
65	16.500	135.500
66	635.500	135.500
67	1351.500	136.500
68	200.500	139.500
69	529.500	139.500
70	42.500	144.500
71	487.500	149.500
72	361.500	150.500
73	160.500	151.500
74	413.124	154.876
75	752.500	158.500
76	1113.500	165.500
77	221.500	167.500
78	299.500	167.500
79	641.500	168
80	883.500	168.500
81	1014.500	174.500
82	599.500	175.500
83	920.500	175.500
84	974.500	175.500
85	1149.500	176.500
86	1322.500	176.500
87	1203.124	178.124
88	103.500	179.500
89	541.500	182.500
90	1255.500	184.500
91	255.500	190.500
92	1090.500	193.500
93	1040.500	194.500
94	858.500	199.500
95	162.500	200.500
96	41.500	206.500
97	497.500	207.500
98	914.500	207.500
99	958.500	208.500
100	747.500	209.500
101	1329.500	210.500
102	693.500	211.500
103	1189.500	211.500
104	1141.500	212.500
105	817.500	213.500
106	1254.500	215.500
107	652	220.500
108	1292.500	221.500
109	89.500	224.500
110	593.500	225.500
111	446.500	228.500
112	509.500	234.500
113	51.500	238.500
114	1000.500	240.500
115	224.500	242.500
116	409.500	242.500
117	364.500	247.500
118	1314.500	254.500
119	317.500	255.500
120	727.500	256.500
121	823.500	259.500
