 	X	Y
256	932.500	606.500
257	978.500	606.500
258	789.500	613.500
259	324	614.500
260	494.500	614.500
261	1183.500	615.500
262	1375.500	616.500
263	387.500	619.500
264	878.500	621.500
265	530.500	624.500
266	162.500	625.500
267	260.500	625.500
268	611.500	625.500
269	1052.500	625.500
270	1114.500	625.500
271	67	634.500
272	1293.500	635.500
273	583.500	638.500
274	970	640.500
275	496	646.500
276	210	647.500
277	780	648.500
278	661.500	649.500
279	847.500	654.500
280	35.500	656.500
281	305	656.500
282	699.500	658.500
283	1199.500	663.500
284	1280.500	669.500
285	1361	671.500
286	426.500	673
287	537.500	673.500
288	1068.500	675
289	115.500	677.500
290	175.500	677.500
291	1128	678.500
292	998	679.500
293	954.500	680.500
294	793.500	682.500
295	331.500	683.500
296	895.500	683.500
297	729.500	691.500
298	492.500	693.500
299	202.500	704.500
300	270	706.500
301	1303.500	706.500
302	1243	708.500
303	422.500	712.500
304	762.500	713.500
305	831.500	714.500
306	1193	714.500
307	493	720.500
308	986.500	720.500
309	1098.500	723.500
310	1040	727.500
311	38.500	733.500
312	684.500	733.500
313	897	733.500
314	112.500	736.500
315	307.500	738.500
316	370.500	738.500
317	613.500	739.500
318	736.500	741.500
319	1307.500	742.500
320	565.500	746.500
321	422	748.500
322	663.500	748.500
323	839.500	750.500
324	1152.500	751.500
325	1095.500	756.500
326	774.500	757.500
327	1375.500	759.500
328	1221.500	761.500
329	496.500	768.500
330	939	768.500
331	197.500	769.500
332	892.500	769.500
333	353.500	772.500
334	549	775.500
335	979	776.500
336	445.500	777.500
337	1290.500	779.500
338	129.500	783.500
339	9.500	786.500
340	281.500	791.500
341	1136	792.500
342	1028.500	793.500
343	1213.500	795.500
344	1087.500	797.500
345	650.500	801
346	588.500	804.500
347	704.500	805.500
348	763.500	806.500
349	834.500	808.500
350	68.500	809.500
351	201.500	809.500
352	895.124	809.876
353	517.500	811.500
354	946.500	813.500
355	1269	813.500
356	1378.500	816
357	377.500	820.500
358	113.500	823.500
359	414.500	827.500
360	271.500	833.500
361	1069.500	838.500
362	662.500	841.500
363	747.500	845.500
364	1155.500	848.500
365	819.500	851.500
366	346.500	852.500
367	1116.500	854.500
368	1296.500	857.500
369	1343.500	857.500
370	470.500	858.500
371	1245.500	861.500
372	154.500	862.500
373	408.500	862.500
374	1199.500	862.500
375	525.500	863.500
376	963.500	864.500
377	878.500	866.500
378	580.500	872.500
379	257.500	875.500
380	639	876.500
381	16.500	878.500
382	1047.500	878.500
383	916.500	880.500
384	210.500	881.500
385	1081	881.500
386	696.500	883.500
387	94.500	886.500
388	319.500	886.500
389	802.500	888.500
390	738.500	892.500
391	370.500	900.500
392	478.500	901.500
393	146.500	905.500
394	422.500	912.500
395	585.500	915.500
396	986.500	917.500
397	69.500	919.500
398	1182.500	921.500
399	1267.500	925.500
400	284.500	927.500
401	1121.500	928.500
402	1333	928.500
403	634.500	933.500
404	1061.500	933.500
405	326.500	935
406	175.500	938.500
407	683.500	939.500
408	729	943
409	898.500	945.500
410	1232.500	947.500
411	778.500	948.500
412	530.500	949.500
413	836.500	949.500
414	220.500	951.500
415	436.500	955.500
416	1160.500	955.500
417	1286.500	955.500
418	581.500	956.500
419	67.500	958.500
420	1013	958.500
421	948.500	959.500
422	651.500	972
423	390.500	972.500
424	483.500	979
425	118.500	980.500
426	336.500	982.500
427	1354.500	983.500
428	1178.500	987
429	756.500	987.500
430	880.500	987.500
431	1066.500	988
432	20.500	988.500
433	562.500	991.500
434	710.500	994.500
435	956	996.500
436	1238.500	998.500
437	828.500	1003.500
438	639.500	1007.500
439	84.500	1008.500
440	1124.500	1009.500
441	1313.500	1009.500
442	268.500	1010.500
443	209.500	1011.500
444	1033.500	1016.500
445	1273.500	1024.500
446	599.500	1026.500
447	374.500	1027.500
448	418.500	1027.500
449	914.124	1028.876
450	978.500	1028.500
451	1065.500	1028.500
