 	X	Y
221	559.500	533.500
222	372.500	534.500
223	984.500	535
224	1289.500	535.500
225	1213.500	542.500
226	11.500	545.500
227	119.500	545.500
228	263.500	545.500
229	728.500	545.500
230	1331.500	545.500
231	414.500	546.500
232	1140.500	546.500
233	182	547.500
234	223.500	551.500
235	643.500	552.500
236	1248.500	560.500
237	940.500	561.500
238	338.500	562.500
239	843.500	563.500
240	474.500	568.500
241	994.500	569.500
242	140.500	572.500
243	1163.500	575.500
244	756.500	579.500
245	66.500	580.500
246	1337.500	584.500
247	273.500	585.500
248	601.500	587.500
249	890.500	591.500
250	434.500	593.500
251	1282	593.500
252	1068.500	594.500
253	1124.500	597.500
254	787.500	599
255	846.500	598.500
256	1182.500	598.500
257	957.500	608.500
258	676.500	613.500
259	31.500	614.500
260	557.500	615.500
261	523	617.500
262	112.500	620.500
263	233.500	623.500
264	383.500	627.500
265	1075.500	628.500
266	168.500	629.500
267	322.500	629.500
268	1217.500	633.500
269	625.500	638.500
270	986.500	638.500
271	1334.500	638.500
272	255.500	640.500
273	1267.500	641.500
274	1113.500	643
275	718.500	644.500
276	346	648.500
277	837.500	648.500
278	893.500	650.500
279	286.500	656.500
280	449.500	656.500
281	69.500	658.500
282	1022.500	663.500
283	685.500	665.500
284	21.500	667
285	182.500	669.500
286	486.500	672.500
287	764.500	675.500
288	630.500	676.500
289	933.500	677.500
290	221.500	680.500
291	559.500	680.500
292	1179.500	680.500
293	1294.500	680.500
294	1054	681.500
295	100	683.500
296	812.500	683.500
297	147.500	690.500
298	389.500	696.500
299	723.500	698.500
300	519.500	700.500
301	954.500	700.500
302	296.500	701.500
303	580.500	701.500
304	1251.500	701.500
305	644.500	702.500
306	889.500	709.500
307	252.500	710.500
308	999.500	710.500
309	1120.500	714
310	1319.500	715.500
311	492.500	717.500
312	763.500	717.500
313	161.500	723.500
314	1212.500	727.500
315	843.500	730.500
316	358.500	734.500
317	963.500	734.500
318	907.500	735.500
319	1083.500	738.500
320	438.500	742.500
321	51.500	743.500
322	682.500	744.500
323	808.500	745.500
324	86.500	746.500
325	1271.500	747.500
326	730.500	749.500
327	301.500	750.500
328	1367.500	750.500
329	618.500	754.500
330	184.500	757.500
331	1113.500	757.500
332	517.500	758.500
333	924.500	762.500
334	1039.500	763.500
335	774.500	764.500
336	1344.500	770.500
337	1083.500	773.500
338	826.500	776.500
339	1230.500	777.500
340	653.500	778.500
341	582.500	779.500
342	479.500	781.500
343	882.500	784.500
344	1187.500	785.500
345	155.500	786.500
346	14.500	790
347	1271.500	790.500
348	985.500	794.500
349	60.500	797.500
350	253	797.500
351	606.500	800.500
352	1152.500	805.500
353	415.500	806.500
354	526.500	808.500
355	688.500	811
356	758.500	810.500
357	326.500	811.500
358	104.500	812.500
359	1342.500	814.500
360	917.500	815.500
361	1018.500	815.500
362	218.500	819.500
363	1365.500	820.500
364	798.500	824.500
365	961.500	826.500
366	557	829.500
367	1284.500	830.500
368	56.500	836
369	467.500	837.500
370	1039.500	838.500
371	1167.500	838.500
372	710.500	840.500
373	141.500	843.500
374	1224.500	843.500
375	347.500	845.500
376	1134.500	846.500
377	983.500	851.500
378	296.500	854.500
379	645.500	854.500
380	1084.500	854.500
381	610.500	855.500
382	873.500	857.500
383	14.500	858.500
384	189.500	859.500
385	906.500	859.500
386	417.500	861.500
387	1354.500	863.500
388	245.500	866.500
389	481.500	867.500
390	1253.500	868.500
391	818.500	876.500
392	1030.500	882.500
393	379.500	883.500
394	666.500	887.500
395	918.500	887.500
396	1204.500	889.500
397	121.500	896.500
398	428.500	896.500
399	354.500	898.500
400	1375.500	898.500
401	1331.500	902.500
402	712.500	904.500
403	200.500	906.500
404	474.500	906.500
405	1163.500	908
406	630.500	908.500
407	879.500	908.500
408	55.500	910.500
409	529.500	912.500
410	569.500	912.500
411	1123.500	912.500
412	953.500	915.500
413	148.500	917.500
414	311.500	918.500
415	1293.500	918.500
416	1005	919.500
417	760.500	922
418	788.500	922.500
419	494.500	929.500
420	842	930.500
421	1244.500	935.500
422	1043.500	936.500
423	271.500	937.500
424	381.500	937.500
425	1070.500	938.500
426	591.500	941.500
427	1378.500	944.500
428	702.500	945.500
429	93.500	948.500
430	1311.500	950.500
431	960.500	951.500
432	909	952.500
433	451.500	954.500
434	42.500	955.500
435	223.500	959.500
436	139.500	960.500
437	1274.500	967.500
438	286.500	968.500
439	652.500	969.500
440	620.500	971.500
441	751	976
442	1164.500	976.500
443	471.500	978.500
444	403.500	979.500
445	845.500	981.500
446	1217.500	983.500
447	1030.500	985.500
448	13.500	987.500
449	243.500	989.500
450	572.500	989.500
451	689.500	989.500
452	1109.500	990.500
453	156.500	994.500
454	360.500	994.500
455	437.500	994.500
456	935.500	997.500
457	56.500	1001.500
458	803.500	1002.500
459	990.500	1002.500
460	1377.500	1006.500
461	195.500	1009
462	1060.500	1013.500
463	860.500	1014.500
464	1196.500	1014.500
465	94.500	1019.500
466	1150.500	1020.500
467	14.500	1022.500
468	1331.500	1025.500
469	642.500	1027.500
470	269.500	1028.500
471	1097.500	1030.500
472	134.500	1031.500
