19	1661
51	837
75	1487
87	67
143	575
223	1171
301	975
305	167
331	1813
337	727
447	1317
451	443
511	1549
593	611
593	1035
701	9
737	1843
793	205
823	1597
849	927
919	1079
923	1901
953	651
969	1327
999	247
1041	471
1121	863
1145	23
1161	1687
1241	1887
1319	1169
1347	583
1385	83
1405	319
1447	1027
1459	1557
1741	1675
1777	1391
1779	397
1791	583
1829	141
1829	849
1915	1149
2029	813
2041	1869
2081	1487
2099	259
2167	519
2197	1647
2233	1017
2337	189
2365	1153
2427	393
2433	1641
2443	587
2459	901
2475	1373
2525	1143
2541	1857
