47	1347
52	453
144	1008
202	1839
282	380
315	1067
371	1320
387	852
418	1531
451	592
456	1784
499	365
583	1113
594	1534
625	82
627	1828
714	739
757	1382
778	1100
860	1881
898	73
924	416
928	936
958	1547
985	1336
989	680
1066	1078
1101	1625
1192	488
1237	108
1256	1864
1263	779
1303	1193
1322	1518
1419	277
1444	1019
1514	643
1541	33
1560	1703
1570	1297
1656	309
1658	984
1764	602
1798	1456
1840	1715
1853	1191
1907	963
1926	270
2069	1384
2077	831
2097	531
2097	1249
2171	1732
2190	263
2275	661
2313	1601
2354	916
2407	1171
2466	1456
