71	1111
77	767
85	1389
87	1003
115	315
117	23
119	1703
165	1481
219	1103
249	823
269	127
303	475
317	1313
411	797
435	1555
435	1855
469	1095
483	439
511	215
511	695
593	1269
671	1209
687	631
709	1893
725	925
733	1531
767	71
801	1213
809	321
911	487
931	1027
985	1841
987	1575
1005	1291
1023	775
1085	309
1101	491
1111	1003
1127	1899
1239	1409
1241	479
1255	1731
1269	141
1293	1011
1345	305
1361	1181
1401	687
1433	1409
1443	1679
1465	867
1589	317
1599	1555
1621	667
1623	947
1623	1857
1687	1279
1711	53
1723	495
1789	1071
1795	1715
1833	735
1857	287
1977	730
1980	1611
2017	1263
2023	71
2023	1005
2023	1845
2085	1349
2099	391
2103	665
2199	1573
2207	211
2213	1081
2231	1347
2271	625
2345	945
2391	269
2407	1893
2409	1483
2413	1687
2461	1085
2517	447
2545	1807
