21	728
99	1838
109	1149
114	374
131	214
159	906
180	1549
220	667
278	1886
280	366
297	1199
335	974
385	122
420	496
461	1337
482	1225
512	854
524	1645
577	253
584	1753
711	531
721	1475
744	104
772	1775
776	317
787	1047
820	862
868	1328
876	692
935	434
938	1085
959	1632
973	943
1007	66
1051	1803
1058	1224
1060	1485
1070	564
1125	132
1164	779
1171	1126
1210	1804
1235	1355
1263	1584
1299	417
1345	928
1370	148
1372	1147
1403	1458
1410	639
1429	1742
1476	385
1499	1191
1533	1633
1562	926
1571	117
1617	1309
1619	1838
1672	668
1724	380
1761	1020
1786	1364
1793	54
1856	567
1858	1745
1905	1594
1911	855
1919	1096
1921	318
1953	99
1984	609
2030	1364
2069	1650
2074	1145
2091	190
2146	1845
2161	468
2166	767
2172	1461
2249	999
2280	144
2302	1601
2392	1305
2436	982
2441	440
2467	1725
2476	253
2519	675
2530	26
2540	1449
