species,method,num_samples,num_classes,class_names,successful_repetitions,total_experiments,accuracy_mean,accuracy_std,f1_mean,f1_std,individual_results
Callisia Repens,DTWB,240,3,"['co2+', 'co2-', 'natural']",10,100,0.34458333333333335,0.013313787757225358,0.20550694187594223,0.01874219745166708,"[{'repetition': 1, 'seed': 42, 'accuracy_mean': np.float64(0.3541666666666667), 'accuracy_std': np.float64(0.04658474953124562), 'f1_mean': np.float64(0.21067928075714507), 'f1_std': np.float64(0.06587839435801912), 'fold_results': [{'fold': 0, 'accuracy': 0.2916666666666667, 'precision': 0.18333333333333335, 'recall': 0.2916666666666667, 'f1': 0.1984126984126984, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.375, 'precision': 0.4492753623188406, 'recall': 0.375, 'f1': 0.24611708482676223, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.4166666666666667, 'precision': 0.34920634920634913, 'recall': 0.4166666666666667, 'f1': 0.3051201671891327, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.4583333333333333, 'precision': 0.3833333333333333, 'recall': 0.4583333333333333, 'f1': 0.35714285714285715, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 2, 'seed': 123, 'accuracy_mean': np.float64(0.325), 'accuracy_std': np.float64(0.0408248290463863), 'f1_mean': np.float64(0.17911759685953235), 'f1_std': np.float64(0.03831469461758895), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.26666666666666666, 'recall': 0.3333333333333333, 'f1': 0.25396825396825395, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.375, 'precision': 0.4492753623188406, 'recall': 0.375, 'f1': 0.24611708482676223, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.20833333333333334, 'precision': 0.08333333333333333, 'recall': 0.20833333333333334, 'f1': 0.11904761904761905, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.3333333333333333, 'precision': 0.11594202898550725, 'recall': 0.3333333333333333, 'f1': 0.17204301075268816, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 3, 'seed': 456, 'accuracy_mean': np.float64(0.33333333333333337), 'accuracy_std': np.float64(0.03726779962499649), 'f1_mean': np.float64(0.21004849556573696), 'f1_std': np.float64(0.04492594810201601), 'fold_results': [{'fold': 0, 'accuracy': 0.375, 'precision': 0.3333333333333333, 'recall': 0.375, 'f1': 0.28213166144200624, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.25, 'precision': 0.1111111111111111, 'recall': 0.25, 'f1': 0.15384615384615385, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.19999999999999998, 'recall': 0.3333333333333333, 'f1': 0.2222222222222222, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.2916666666666667, 'precision': 0.20634920634920637, 'recall': 0.2916666666666667, 'f1': 0.19853709508881923, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.375, 'precision': 0.2833333333333333, 'recall': 0.375, 'f1': 0.27777777777777773, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.375, 'precision': 0.2878787878787879, 'recall': 0.375, 'f1': 0.24444444444444446, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.3333333333333333, 'precision': 0.2222222222222222, 'recall': 0.3333333333333333, 'f1': 0.22152560083594566, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 4, 'seed': 789, 'accuracy_mean': np.float64(0.3583333333333333), 'accuracy_std': np.float64(0.046398036356916854), 'f1_mean': np.float64(0.21952539595012716), 'f1_std': np.float64(0.07025854413491875), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.4583333333333333, 'precision': 0.34035087719298246, 'recall': 0.4583333333333333, 'f1': 0.35137701804368476, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.3333333333333333, 'precision': 0.12121212121212122, 'recall': 0.3333333333333333, 'f1': 0.17777777777777778, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.375, 'precision': 0.4492753623188406, 'recall': 0.375, 'f1': 0.24611708482676223, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.375, 'precision': 0.25, 'recall': 0.375, 'f1': 0.2916666666666667, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.4166666666666667, 'precision': 0.4545454545454546, 'recall': 0.4166666666666667, 'f1': 0.3111111111111111, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.2916666666666667, 'precision': 0.10144927536231885, 'recall': 0.2916666666666667, 'f1': 0.15053763440860216, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 5, 'seed': 999, 'accuracy_mean': np.float64(0.33333333333333337), 'accuracy_std': np.float64(0.04166666666666667), 'f1_mean': np.float64(0.1953002175045186), 'f1_std': np.float64(0.05114573722544757), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.11594202898550725, 'recall': 0.3333333333333333, 'f1': 0.17204301075268816, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.2916666666666667, 'precision': 0.1994047619047619, 'recall': 0.2916666666666667, 'f1': 0.22777777777777777, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.25, 'precision': 0.09999999999999999, 'recall': 0.25, 'f1': 0.14285714285714285, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.4166666666666667, 'precision': 0.3, 'recall': 0.4166666666666667, 'f1': 0.30158730158730157, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.375, 'precision': 0.25614035087719295, 'recall': 0.375, 'f1': 0.2754036087369421, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 6, 'seed': 1337, 'accuracy_mean': np.float64(0.3291666666666667), 'accuracy_std': np.float64(0.01249999999999999), 'f1_mean': np.float64(0.1705396568577881), 'f1_std': np.float64(0.01766252476166911), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.3333333333333333, 'precision': 0.2222222222222222, 'recall': 0.3333333333333333, 'f1': 0.22152560083594566, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.2916666666666667, 'precision': 0.10144927536231885, 'recall': 0.2916666666666667, 'f1': 0.15053763440860216, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 7, 'seed': 2021, 'accuracy_mean': np.float64(0.3375), 'accuracy_std': np.float64(0.04732423621500228), 'f1_mean': np.float64(0.1965805977419141), 'f1_std': np.float64(0.06204846681264438), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.22377622377622378, 'recall': 0.3333333333333333, 'f1': 0.2673350041771094, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.25, 'precision': 0.125, 'recall': 0.25, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.4583333333333333, 'precision': 0.3037037037037037, 'recall': 0.4583333333333333, 'f1': 0.35976129582267696, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.3333333333333333, 'precision': 0.11594202898550725, 'recall': 0.3333333333333333, 'f1': 0.17204301075268816, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 8, 'seed': 3141, 'accuracy_mean': np.float64(0.3583333333333333), 'accuracy_std': np.float64(0.027638539919628346), 'f1_mean': np.float64(0.2304081820210852), 'f1_std': np.float64(0.0560763068342126), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.26666666666666666, 'recall': 0.3333333333333333, 'f1': 0.25396825396825395, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.375, 'precision': 0.4492753623188406, 'recall': 0.375, 'f1': 0.24611708482676223, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.375, 'precision': 0.24074074074074073, 'recall': 0.375, 'f1': 0.2747252747252747, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.375, 'precision': 0.4492753623188406, 'recall': 0.375, 'f1': 0.24611708482676223, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.3333333333333333, 'precision': 0.11594202898550725, 'recall': 0.3333333333333333, 'f1': 0.17204301075268816, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.375, 'precision': 0.2833333333333333, 'recall': 0.375, 'f1': 0.27777777777777773, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.4166666666666667, 'precision': 0.2777777777777778, 'recall': 0.4166666666666667, 'f1': 0.3333333333333333, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 9, 'seed': 8080, 'accuracy_mean': np.float64(0.35833333333333334), 'accuracy_std': np.float64(0.04249182927993988), 'f1_mean': np.float64(0.21705545916072227), 'f1_std': np.float64(0.06929339614405221), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.2222222222222222, 'recall': 0.3333333333333333, 'f1': 0.2490842490842491, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.375, 'precision': 0.2878787878787879, 'recall': 0.375, 'f1': 0.24444444444444446, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.4583333333333333, 'precision': 0.30536130536130535, 'recall': 0.4583333333333333, 'f1': 0.3659147869674186, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.4166666666666667, 'precision': 0.4545454545454546, 'recall': 0.4166666666666667, 'f1': 0.3111111111111111, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}, {'repetition': 10, 'seed': 9999, 'accuracy_mean': np.float64(0.35833333333333334), 'accuracy_std': np.float64(0.06770032003863301), 'f1_mean': np.float64(0.22581453634085213), 'f1_std': np.float64(0.08733354932899873), 'fold_results': [{'fold': 0, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 1, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 2, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 3, 'accuracy': 0.5, 'precision': 0.3356643356643357, 'recall': 0.5, 'f1': 0.40100250626566414, 'train_size': 216, 'test_size': 24}, {'fold': 4, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 5, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}, {'fold': 6, 'accuracy': 0.4583333333333333, 'precision': 0.3833333333333333, 'recall': 0.4583333333333333, 'f1': 0.35714285714285715, 'train_size': 216, 'test_size': 24}, {'fold': 7, 'accuracy': 0.375, 'precision': 0.2708333333333333, 'recall': 0.375, 'f1': 0.3055555555555556, 'train_size': 216, 'test_size': 24}, {'fold': 8, 'accuracy': 0.25, 'precision': 0.16666666666666666, 'recall': 0.25, 'f1': 0.19444444444444442, 'train_size': 216, 'test_size': 24}, {'fold': 9, 'accuracy': 0.3333333333333333, 'precision': 0.1111111111111111, 'recall': 0.3333333333333333, 'f1': 0.16666666666666666, 'train_size': 216, 'test_size': 24}], 'success': True}]"
