 	X	Y
141	30.500	354.500
142	824.500	354.500
143	1195.500	355.500
144	1138.500	361.500
145	540.500	370.500
146	146	372.500
147	1018	373.500
148	77.500	376.500
149	368.500	380
150	958.500	383.500
151	706.124	384.876
152	644.500	386.500
153	229.500	387.500
154	278.500	390.500
155	1198.500	390.500
156	574	392.500
157	827.500	396.500
158	1259.500	397.500
159	1138	400.500
160	489.500	402.500
161	431.500	404.500
162	766.500	406.500
163	48.500	411.500
164	1348	412.500
165	372.124	419.876
166	867.500	422.500
167	229.500	424.500
168	147.500	425.500
169	1039	427.500
170	1273.500	429.500
171	933.500	430.500
172	575.500	434.500
173	1198.500	436
174	828.500	439.500
175	1115.500	443.500
176	764.500	444.500
177	712.500	445.500
178	469	450.500
179	284.500	451.500
180	652.500	453.500
181	543.500	458.500
182	149	461.500
183	938.500	463.500
184	226.500	468.500
185	58.500	469.500
186	1348.500	472.500
187	1023	474.500
188	826.500	475.500
189	1206.500	486.500
190	371.500	488.500
191	1159.500	488.500
192	491.500	489.500
193	650.500	490.500
194	567.500	496.500
195	288.500	498.500
196	1286	499.500
197	867.500	504.500
198	225.500	507.500
199	67.500	509.500
200	715.500	515.500
201	941.500	518.500
202	131	519.500
203	170.500	519.500
204	826.500	524.500
205	1203.500	527.500
206	647.500	530.500
207	445	533.500
208	1269.500	533.500
209	373.500	535.500
210	492.500	537
211	50.500	542.500
212	1040.500	542.500
213	231.500	554.500
214	1354.500	555.500
215	939.500	558.500
216	1143.500	558.500
217	551.500	560.500
218	713.500	563.500
219	267.500	566.500
220	151	570.500
221	873.500	572.500
222	1288.500	573.500
223	764.500	575.500
224	76.500	579.500
225	490.500	580.500
226	831.500	580.500
227	1176.500	582.500
228	962.500	587.500
229	646.500	588.500
230	312.500	591.500
231	555.500	592.500
232	1019	592.500
233	373.500	600.500
234	714	602.500
235	152.500	605.500
236	1286.500	607.500
237	593.500	608.500
238	1350.500	617.500
239	1136.500	618.500
240	78	620
241	435.500	625.500
242	772.500	626.500
243	853.500	626.500
244	490.500	627.500
245	291.500	630.500
246	1049	636.500
247	1195.500	638.500
248	963.500	639.500
249	152.500	640.500
250	376.500	641
251	650.500	641.500
252	577.500	647.500
253	834.500	652.500
254	1025.500	656
255	722.500	659.500
256	74.500	660.500
257	1358.500	661.500
258	1136.500	663.500
259	1265.500	665.500
260	504.500	675.500
261	578.500	679.500
262	449.500	681.500
263	169.500	683.500
264	1052.500	685.500
265	1180.500	685.500
266	1316.500	688.500
267	304.500	691.500
268	952.500	691.500
269	854.500	693.500
270	77.500	696.500
271	651.500	697.500
272	775.500	706.500
273	251.500	708.500
274	671.500	714.500
275	577.500	716.500
276	511.500	718.500
277	384	719.500
278	1286.500	720.500
279	153.500	724.500
280	879.500	727.500
281	1150.500	727.500
282	457.500	731.500
283	976.500	731.500
284	76.500	738.500
285	559.500	741.500
286	1039.500	745
287	200.500	750.500
288	1199.500	752.500
289	263.500	758.500
290	657.500	760.500
291	940.500	761.500
292	386	765.500
293	780.500	765.500
294	729	766.500
295	1156	766.500
296	168	769.500
297	1100.500	775.500
298	510.500	776.500
299	1268.500	777.500
300	464.500	779.500
301	842.500	782
302	303	782.500
303	102.500	789.500
304	582.500	790.500
305	1202.500	792.500
306	1352.500	795.500
307	960.500	799.500
308	657.500	800.500
309	1037	800.500
310	264.500	802.500
311	879.500	809.500
312	175	813.500
313	737.500	813.500
314	1286.500	814.500
315	73.500	816.500
316	16.500	824.500
317	443.500	825.500
318	98.500	831.500
319	506.500	834.500
320	581.500	835.500
321	1161.500	837.500
322	1194.500	837.500
323	679.500	841.500
324	275	845.500
325	785.500	847.500
326	864.500	848.500
327	318	849.500
328	937.500	849.500
329	395.500	851.500
330	180.500	853.500
