 	X	Y
229	512.500	812.500
230	1341.500	813.500
231	224	818.500
232	1296.124	820.124
233	12	820.500
234	154.500	820.500
235	1236.500	821.500
236	974.500	832.500
237	896.500	840.500
238	1072.500	844.500
239	1140.500	846.500
240	1382.500	846.500
241	850.500	849.500
242	459.500	857.500
243	551.500	857.500
244	756	861.500
245	648.500	862.500
246	1032.500	862.500
247	1324.500	864.500
248	411.500	867.500
249	302.500	870.500
250	1251.500	874
251	17.500	875
252	1185.500	876.500
253	88.500	878.500
254	365.500	880.500
255	964.500	895.500
256	1067.500	895.500
257	880.500	896.500
258	504.500	898.500
259	829.500	900.500
260	676.500	906.500
261	716.500	907.500
262	769.500	907.500
263	577.500	913.500
264	231.500	914.500
265	305.500	920.500
266	392.500	927.500
267	19.500	930.500
268	111.500	932.500
269	63.500	939.500
270	140.500	950.500
271	1279.500	952.500
272	1351.500	958.500
273	1008.500	968.500
274	911.500	972.500
275	1181.500	974.500
276	833.500	982.500
277	1090.500	985.500
278	968.500	986.500
279	762	991.500
280	703.500	992.500
281	237.500	995.500
282	551.500	995.500
283	642.500	995.500
284	1148.500	995.500
285	290.500	996.500
286	502.500	997.500
287	456.500	998.500
288	396	999.500
289	7.500	1001.500
290	111.500	1001.500
291	40.500	1003.500
292	1295.500	1004.500
293	1040.500	1007.500
294	1237.500	1010.500
295	866.500	1018.500
296	1193	1018.500
297	803.500	1020.500
298	589.500	1026.500
299	335.500	1028.500
300	938.500	1031.500
301	1006.500	1033.500
