 	X	Y
201	609.500	687.500
202	541.500	690.500
203	435.500	693.500
204	759.500	698.500
205	104.500	700.500
206	705.500	701
207	372.500	702.500
208	1217.500	704.500
209	238.500	707.500
210	1167.500	710.500
211	306.500	724.500
212	1085.500	730.500
213	41.500	732.500
214	1013.500	732.500
215	191	737.500
216	958.500	739.500
217	910.500	741.500
218	822.500	745.500
219	758.500	748
220	155.500	753.500
221	601.500	756.500
222	550.500	761.500
223	1198.500	770.500
224	284.500	772.500
225	409.500	773.500
226	651.500	773.500
227	1169.500	775.500
228	1325.500	775.500
229	462.500	776.500
230	1266.500	780.500
231	216.500	786.500
232	357.500	788.500
233	499.500	789.500
234	100.500	790.500
235	3.712	791.500
236	981.500	799.500
237	1108.500	805.500
238	1058.500	810.500
239	1196.500	811.500
240	814.500	820.500
241	536.500	825
242	920.500	826.500
243	682.500	835
244	773.500	834.500
245	627.500	835.500
246	876.500	835.500
247	721.500	836.500
248	360.500	840.500
249	486.500	848.500
250	441.500	851.500
251	171	853.500
252	278.500	858.500
253	71.500	862.500
254	113.500	863.500
255	233.500	865.500
256	1257.500	878.500
257	1147.500	880.500
258	1311.500	912.500
259	882.500	918.500
260	1270.500	920.500
261	683.500	925.500
262	647.500	927.500
263	549.500	932.500
264	1051.500	932.500
265	1099.500	934.500
266	481.500	939.500
267	434.500	941.500
268	346.500	943.500
269	1149.500	951.500
270	1206.500	951.500
271	722.500	956.500
272	91.500	958.500
273	137.500	958.500
274	762.500	959.500
275	576.500	962.500
276	863.500	962.500
277	936.500	962.500
278	1019.500	965.500
279	1072.500	967.500
280	976	974.500
281	622.500	981
282	824	984.500
283	442.500	991.500
284	778.500	993.500
285	223.500	996.500
286	681	997.500
287	22.500	1000.500
288	298.500	1000.500
289	90.500	1002.500
290	526.500	1003.500
291	355.500	1004.500
292	1271.500	1011.500
293	177.500	1015.500
294	564.500	1017.500
