 	X	Y
1	626.500	4.500
2	716.500	4.500
3	552	6.500
4	238.500	8.500
5	922.500	8.500
6	420.500	9.500
7	136.500	14.500
8	1140.500	25.500
9	365.500	26.500
10	821.500	26.500
11	98.500	27.500
12	1296.500	27.500
13	1381.500	27.500
14	1198.500	29.500
15	297.500	30.500
16	493.500	30.500
17	860	34.500
18	1233.500	34.500
19	1038.500	37.500
20	968.500	42.500
21	441.500	43.500
22	923.500	44.500
23	706.500	50.500
24	548.500	54.500
25	213.500	59
26	611.500	59
27	165.500	61.500
28	694.500	62.500
29	1289.500	62.500
30	1143.500	64.500
31	425.500	75.500
32	362.500	78.500
33	1039.500	81.500
34	542	86.500
35	1381.500	88.500
36	1195.500	94.500
37	762.500	96.500
38	836.500	96.500
39	940.500	97.500
40	238.876	104.876
41	141.500	106.500
42	1285	106.500
43	632.500	111.500
44	694.500	111.500
45	425.500	114.500
46	36.500	116.500
47	480.500	117.500
48	561.500	117.500
49	275.500	129.500
50	937.500	135.500
51	216.500	139
52	364.500	138.500
53	860.500	138.500
54	1018.500	139.500
55	1377.500	144.500
56	1281.124	145.876
57	1155.500	151.500
58	147.500	155.500
59	821.500	156.500
60	54.500	157.500
61	626.500	162.500
62	708.500	162.500
63	760.500	166.500
64	1035	168.500
65	421.500	169.500
66	582.500	169.500
67	1357.500	170.500
68	543.500	179
69	1196.500	180.500
70	260.500	183.500
71	452.500	184.500
72	221.500	188.500
73	858.500	189.500
74	937.500	191.500
75	676.500	192.500
76	490.500	201
77	1281.500	201
78	1153.500	208.500
79	762	209.500
80	814.500	211.500
81	363.500	213.500
82	713.500	218.500
83	225.500	222.500
84	1034.500	222.500
85	73.500	223.500
86	1185.500	224.500
87	158.500	226.500
88	934.500	230.500
89	543.500	231.500
90	1378	235.500
91	33.500	242.500
92	1281	244.500
93	270.500	249.500
94	1129.500	250.500
95	697.500	253.500
96	860.500	255.500
97	423.500	257.500
98	611.500	257.500
99	543.500	261
100	765.500	262.500
101	1183.500	266.500
102	819.500	267.500
103	139.500	268.500
104	467.500	269
105	1036.500	272.500
106	364.500	283.500
107	1281	285.500
108	29.500	287
109	234	286.500
110	272.500	288.500
111	72.500	293.500
112	156.500	293.500
113	917.500	295.500
114	956.500	297.500
115	1359	302.500
116	562.500	303.500
117	428.500	305.500
118	637.500	306.500
119	761.500	310.500
120	824.500	311.500
121	1132.500	311.500
122	128.500	314.500
123	1017.500	314.500
124	28.500	322.500
125	1177.500	322.500
126	363.500	328.500
127	914.500	329.500
128	862.500	333.500
129	486	339.500
130	700.500	339.500
131	251.500	340.500
132	209.124	342.876
133	640.500	342.500
134	1333.500	347
135	826.500	352.500
136	1198.500	354
137	1276	353.500
138	28.500	356.500
139	432.500	358.500
140	1134.500	365.500
141	536.500	370.500
142	145.500	372.500
143	1017.500	373.500
144	71.500	375.500
145	372.049	377.478
146	955.500	378.500
147	225.500	385.500
