367.500	7.500
1133.500	8.500
25.500	9.500
973.500	9.500
655.500	11.500
176.500	13.500
1010.500	20.500
816.500	21.500
128.500	25.500
552.500	26.500
229.500	27.500
714.500	27.500
1057.500	29.500
500.500	30.500
927.500	30.500
1189.500	31.500
774.500	32.500
691.500	37.500
1312.500	37.500
283.500	38.500
893.500	40.500
1240.500	41.500
1094.500	45.500
1276.500	46.500
73.500	49.500
329.500	50.500
630.500	50.500
984.500	52.500
749.500	53.500
422.500	54.500
1371.500	55.500
822.500	57.500
468.500	58.500
579.500	61.500
1206.500	61.500
1145.500	63.500
1016.500	65.500
796.500	68.500
248.500	70.500
36.500	71.500
102.500	71.500
721.500	71.500
663.500	72.500
866.500	73.500
930.500	73.500
75
1249.500	75.500
1314.500	76.500
130.500	79.500
282.500	79.500
375.500	79.500
553.500	81
895.500	80.500
1349.500	84.500
437.500	86.500
1101.500	87.500
637.500	89.500
1069.500	90.500
157.500	92.500
217.500	96.500
986.500	98.500
324.500	102.500
1285.500	104.500
496.500	105.500
933.500	105.500
58.500	106.500
1201.500	108.500
11.500	110.500
598.500	110.500
837.500	110.500
1155.500	110.500
730.500	116.500
804.500	116.500
1031.500	116.500
554.500	117.500
867.500	117.500
120
688.500	123.500
107.500	125.500
273.500	126.500
1108.500	126.500
389.500	129.500
1255.500	129.500
438.500	130.500
1334.500	130.500
907.500	136.500
660.500	137.500
1081.500	137.500
208.500	138.500
628.500	140.500
8.500	141.500
136.500	141.500
1294.500	141.500
177.500	144.500
52.500	145.500
322.500	146.500
353.500	146.500
940.500	151.500
1003.500	151.500
152
555.500	152.500
974.500	153.500
470.500	156.500
752.500	156.500
1033.500	156.500
420.500	157.500
722.500	161.500
146.500	163.500
1347.500	165.500
833.500	166.500
99.500	167.500
1226.500	171.500
1115.500	172.500
589.500	173.500
796.500	175.500
1264.500	176.500
913.500	177.500
46.500	179.500
1082.500	179.500
209.500	181.500
881.500	181.500
246.500	182.500
648.500	183.500
619.500	186.500
318.500	190.500
943.500	191.500
985.500	192.500
386.500	194.500
559.500	194.500
503.500	195.500
1169.500	195.500
838.500	197.500
1040.500	198.500
1321.500	198.500
1009.500	200.500
1356.500	205.500
711.500	206.500
418.500	207.500
167.500	208.500
451.500	208.500
1232.500	208.500
349.500	210.500
34.500	213.500
109.500	213.500
78.500	214.500
281.500	219.500
649.500	219.500
883.500	219.500
743.500	220.500
803.500	221.500
205.500	223.500
1124.500	225.500
685.500	226.500
1267.500	230.500
563.500	233.500
1040.500	233.500
136.500	237.500
953.500	238.500
840.500	239.500
781.500	241.500
1106.500	241.500
1180.500	241.500
416.500	243.500
508.500	243.500
91.500	244.500
916.500	244.500
1320.500	244.500
160.500	245.500
451.500	247.500
1216.500	248.500
595.500	250.500
810.500	252.500
250.500	254.500
892.500	255
25.500	259.500
1269.500	263.500
995.500	265.500
313.500	267.500
384.500	268.500
185.500	271.500
671.500	272.500
1113.500	273.500
1183.500	274.500
88.500	276.500
349.500	279.500
602.500	281.500
1310.500	281.500
41.500	287.500
114.500	289.500
1164.500	290.500
436.500	293.500
229.500	294.500
805.500	295.500
1051.500	295.500
725.500	296.500
1084.500	296.500
565.500	297.500
828.500	297.500
897.500	297.500
469.500	299.500
154.500	304.500
83.500	306.500
305.500	310.500
509.500	310.500
629.500	311.500
259.500	313.500
183.500	314.500
1378.500	314.500
323
1260.500	322.500
1338.500	322.500
936.500	323.500
32.500	324.500
352.500	327.500
1189.500	330.500
81.500	335.500
1312.500	336.500
382.500	337.500
679.500	337.500
424.500	342.500
769.500	343.500
795.500	343.500
147.500	344.500
969.500	344.500
1059.500	345.500
1242.500	346.500
722.500	350.500
842.500	352.500
908.500	352.500
311.500	354.500
879.500	355.500
516.500	356.500
637.500	356.500
1026.500	356.500
179.500	359.500
1128.500	363.500
1192.500	364.500
13.500	367.500
240.500	369.500
942.500	369.500
210.500	374.500
1375.500	374.500
79.500	375.500
279.500	375.500
592.500	378.500
1284.500	378.500
815.500	379.500
1249.500	380.500
1348.500	380.500
417.500	381.500
459.500	381.500
772.500	383.500
46.500	386.500
740.500	390.500
118.500	392.500
344.500	396.500
307.500	397.500
970.500	397.500
1030.500	397.500
900.500	398.500
174.500	400.500
688.500	400.500
400.500
553.500	404.500
1176.500	405.500
511.500	414.500
389.500	416.500
811.500	419.500
931.500	419.500
1253.500	419.500
1343.500	420.500
1125.500	422.500
256.500	423.500
191.500	425.500
23.500	426.500
463.500	428.500
595.500	428.500
773.500	428.500
842.500	429.500
1304.500	430.500
71.500	432.500
665.500	432.500
421.500	433.500
972.500	433.500
1028.500	433.500
1206.500	435.500
115.500	439.500
347.500	440.500
311.500	443.500
1378.500	444.500
905.500	449.500
732.500	451.500
1060.500	451.500
1182.500	451.500
798.500	453.500
514.500	455.500
701.500	456.500
775.500	458.500
552.500	459.500
1349.500	459.500
857.500	460.500
458.500	462.500
187.500	464.500
1128.500	465.500
1258.500	466.500
236.500	470.500
601.500	470.500
419.500	471.500
67.500	475.500
18.500	477.500
975.500	477.500
146.500	483.500
1206.500	483.500
1336.500	485.500
311.500	488.500
1080.500	492.500
939.500	493.500
1279.500	493.500
1026.500	496.500
736.500	498.500
98.500	499.500
500.500
859.500	502.500
182.500	505.500
770.500	505.500
1131.500	505.500
702.500	506.500
1306.500	510.500
428.500	511.500
554.500	512.500
512.500	514.500
907.500	514.500
658.500	516.500
352.500	517.500
73.500	518.500
145.500	520.500
584.500	522.500
1354.500	524.500
1212.500	526.500
312.500	531.500
617.500	532.500
1079.500	534.500
1026.500	535.500
959.500	537.500
106.500	538.500
233.500	538.500
828.500	538.500
474.500	539.500
269.500	540.500
736.500	543.500
1306.500	546.500
416.500	547.500
861.500	548.500
778.500	551.500
1274.500	553.500
1194.500	554.500
1129.500	555.500
180.500	556.500
143.500	557.500
454.500	561.500
1044.500	561.500
68.500	563.500
659.500	564.500
33.500	565.500
690.500	565.500
1156.500	567.500
571.500	571.500
1235.500	575.500
1367.500	575.500
95.500	581.500
301.500	581.500
600.500	582.500
230.500	584.500
349.500	584.500
423.500	586.500
891.500	586.500
1081.500	586.500
1275.500	587.500
924.500	589.500
511.500	593.500
862.500	593.500
635.500	594.500
146.500	597.500
385.500	600.500
461.500	601.500
752.500	602.500
1349.500	602.500
64.500	604.500
182.500	604.500
1196.500	604.500
1162.500	605.500
782.500	610.500
962.500	610.500
14.500	614.500
1238.500	614.500
823.500	616.500
1110.500	616.500
264.500	617.500
1028.500	619.500
1277.500	620.500
708.500	621.500
553.500	626.500
427.500	628.500
889.500	632.500
146.500	634.500
102.500	635.500
980.500	635.500
299.500	638.500
353.500	639.500
584.500	641.500
634.500	641.500
664.500	641.500
516.500	643.500
860.500	643.500
1344.500	643.500
928.500	644.500
1315.500	644.500
69.500	647.500
1061.500	648.500
462.500	649.500
1133.500	649.500
230.500	653.500
391.500	653.500
11.500	657.500
752.500	657.500
1176.500	657.500
1265.500	661.500
1027.500	662.500
823.500	666.500
1210.500	666.500
146.500	668.500
49.500	669.500
701.500	670.500
1094.500	670.500
178.500	672.500
1348.500	674.500
556.500	677.500
304.500	678.500
215.500	684.500
1316.500	684.500
927.500	687.500
271.500	688.500
889.500	688.500
618.500	689.500
1158.500	691.500
392.500	692.500
982.500	694.500
1271.500	696.500
783.500	702.500
499.500	704.500
1027.500	704.500
69.500	705.500
341.500	706.500
445.500	707.500
15.500	708.500
141.500	708.500
735.500	708.500
815.500	711.500
307.500	713.500
178.500	714.500
1233.500	714.500
667.500	715.500
1195.500	715.500
858.500	717.500
1312.500	718.500
1348.500	718.500
700.500	719.500
1126.500	723.500
585.500	724.500
258.500	725.500
1043.500	726.500
939.500	728.500
214.500	729.500
394.500	731.500
1270.500	734.500
1073.500	736.500
635.500	738.500
887.500	742.500
106.500	746.500
70.500	748.500
143.500	748.500
1022.500	748.500
312.500	753.500
468.500	754.500
817.500	755.500
1241.500	756.500
180.500	758.500
921.500	758.500
363.500	759.500
727.500	762.500
264.500	765.500
855.500	765.500
571.500	766.500
762.500	767.500
1278.500	768.500
961.500	771.500
699.500	772.500
660.500	774.500
1349.500	776.500
145.500	785.500
1218.500	785.500
1128.500	788.500
317.500	789.500
71.500	790.500
1168.500	790.500
1330.500	790.500
108.500	794.500
488.500	795.500
592.500	797.500
232.500	798.500
453.500	799.500
523.500	800.500
1089.500	802.500
17.500	803.500
980.500	803.500
