643.500	9.500
605.500	12.500
1130.500	19.500
843.500	20.500
83.500	24.500
405.500	25.500
176.500	26.500
475.500	26.500
303.500	27.500
270.500	32.500
1355.500	33.500
140.500	34.500
969.500	34.500
1296.500	34.500
660.500	40.500
565.500	43.500
528.500	47.500
808.500	47.500
754.500	48.500
12.500	50.500
917.500	51.500
192.500	52.500
1267.500	53.500
54.500
436.500	55.500
243.500	56.500
1220.500	59.500
1142.500	62.500
601.500	65.500
1339.500	65.500
46.500	69.500
394.500	70.500
472.500	73.500
792.500	80.500
80.500	81.500
110.500	81.500
1311.500	83.500
998.500	85.500
288.500	86.500
1185.500	86.500
524.500	92.500
1036.500	93.500
561.500	97.500
146.500	98.500
851.500	99.500
180.500	102.500
959.500	105.500
732.500	108.500
209.500	109.500
593.500	110.500
1085.500	111.500
316.500	112.500
1357.500	113.500
251.500	115.500
1150.500	116.500
681.500	117.500
1273.500	117.500
416.500	118.500
43.500	119.500
487.500	119.500
623.500	119.500
1234.500	120.500
810.500	123.500
761.500	126.500
381.500	129.500
902.500	131.500
451.500	134.500
1329.500	136.500
343.500	137.500
541.500	137.500
1003.500	139.500
793.500	140.500
103.500	142.500
939.500	142.500
162.500	147.500
1042.500	147.500
578.500	156.500
299.500	158.500
1354.500	158.500
35.500	160.500
487.500	160.500
1094.500	161.500
247.500	164.500
413.500	165.500
681.500	167.500
1181.500	167.500
874.500	169.500
615.500	172.500
731.500	175.500
978.500	176.500
119.500	177.500
1144.500	177.500
761.500	179.500
648.500	180.500
156.500	182.500
540.500	183.500
836.500	183.500
70.500	190.500
1051.500	190.500
1326.500	194.500
1282.500	195.500
1236.500	198.500
928.500	199.500
331.500	202.500
576.500	203.500
30.500	205.500
208.500	206.500
452.500	208.500
139.500	209.500
241.500	209.500
294.500	210.500
396.500	210.500
875.500	221.500
1097.500	224.500
680.500	226.500
980.500	226.500
1171.500	226.500
616.500	229.500
1049.500	233.500
492.500	234.500
1017.500	236.500
88.500	237.500
731.500	239.500
146.500	240.500
814.500	240.500
1330.500	243.500
579.500	246.500
203.500	247.500
434.500	250.500
776.500	250.500
32.500	251.500
339.500	252.500
927.500	253.500
1292.500	253.500
289.500	254.500
261
1253.500	262.500
999.500	263.500
542.500	267.500
1214.500	267.500
450.500	268.500
666.500	272.500
148.500	275.500
1107.500	276.500
1178.500	277.500
1056.500	279.500
236.500	280.500
615.500	281.500
81.500	284.500
856.500	284.500
486.500	287.500
198.500	289.500
743.500	290.500
24.500	293.500
928.500	300.500
340.500	303.500
789.500	303.500
1326.500	307.500
1378.500	307.500
540.500	311.500
1258.500	311.500
410.500	312.500
1019.500	312.500
1179.500	312.500
982.500	313.500
145.500	316.500
285.500	316.500
575.500	318.500
1121.500	318.500
232.500	326.500
615.500	329.500
25.500	330.500
449.500	333.500
108.500	334.500
181.500	344.500
933.500	345.500
1090.500	345.500
885.500	346.500
758.500	347.500
375.500	349.500
501.500	350.500
213.500	352.500
341.500	352.500
670.500	352.500
1178.500	353.500
88.500	354.500
546.500	355.500
791.500	358.500
1058.500	359.500
293.500	365.500
462.500	365.500
1371.500	366.500
987.500	367.500
1023.500	367.500
1279.500	367.500
1311.500	367.500
407.500	370.500
1162.500	371.500
581.500	372.500
19.500	373.500
841.500	373.500
1110.500	374.500
744.500	388.500
125.500	389.500
195.500	396.500
385.500	398.500
649.500	398.500
90.500	399.500
231.500	400.500
348.500	400.500
614.500	400.500
293.500	406.500
1061.500	406.500
531.500	407.500
1246.500	409.500
937.500	413.500
29.500	414.500
1114.500	414.500
788.500	415.500
141.500	416.500
1208.500	416.500
1357.500	422.500
576.500	423.500
1169.500	423.500
1290.500	423.500
1323.500	425.500
105.500	426.500
1008.500	426.500
460.500	431.500
974.500	431.500
195.500	432.500
495.500	432.500
894.500	432.500
276.500	433.500
743.500	438.500
351.500	440.500
611.500	440.500
679.500	440.500
425.500	443.500
390.500	444.500
647.500	445.500
231.500	450.500
308.500	450.500
836.500	450.500
1062.500	452.500
29.500	453.500
535.500	453.500
143.500	455.500
1115.500	457.500
784.500	464.500
1228.500	466.500
1190.500	467.500
1265.500	467.500
1010.500	474.500
194.500	475.500
9.500	476.500
464.500	478.500
570.500	479.500
1345.500	479.500
349.500	481.500
882.500	483.500
937.500	483.500
278.500	484.500
609.500	486.500
44.500	487.500
105.500	490.500
741.500	492.500
1307.500	492.500
142.500	493.500
426.500	495.500
228.500	496.500
1062.500	499.500
648.500	501.500
1117.500	503.500
680.500	508.500
783.500	509.500
552.500	511.500
385.500	512.500
499.500	512.500
1275.500	515.500
1190.500	516.500
1380.500	517.500
348.500	520.500
846.500	524.500
15.500	528.500
528.500
144.500	528.500
1006.500	529.500
1347.500	529.500
247.500	531.500
460.500	531.500
819.500	532.500
176.500	533.500
93.500	535.500
296.500	536.500
883.500	536.500
960.500	537.500
1137.500	545.500
785.500	546.500
1208.500	547.500
367.500	551.500
1328.500	551.500
592.500	552.500
208.500	554.500
666.500	558.500
936.500	558.500
722.500	560.500
1096.500	560.500
1279.500	562.500
1228.500	563.500
548.500	566.500
141.500	567.500
38.500	569.500
100.500	569.500
499.500	570.500
463.500	575.500
276.500	576.500
407.500	576.500
611.500	577.500
1048.500	577.500
1011.500	578.500
850.500	581.500
326.500	584.500
241.500	587.500
1364.500	587.500
757.500	590.500
789.500	591.500
193.500	593.500
891.500	593.500
1133.500	593.500
391.500	598.500
650.500	599.500
1230.500	601.500
107.500	603.500
1187.500	606.500
976.500	609.500
940.500	610.500
1315.500	611.500
726.500	612.500
497.500	613.500
1280.500	614.500
1115.500	616.500
226.500	621.500
526.500	621.500
278.500	622.500
48.500	625.500
1011.500	625.500
428.500	626.500
684.500	626.500
324.500	629.500
149.500	634.500
378.500	637.500
563.500	638.500
615.500	638.500
461.500	641.500
806.500	641.500
196.500	642.500
774.500	644.500
1062.500	644.500
90.500	646.500
853.500	648.500
1232.500	653.500
1169.500	654.500
28.500	655.500
228.500	655.500
1368.500	659.500
112.500	665.500
890.500	666.500
411.500	669.500
725.500	671.500
293.500	675.500
47.500	676.500
497.500	676.500
527.500	677.500
1029.500	680.500
1277.500	680.500
1111.500	682.500
1344.500	682.500
942.500	683.500
342.500	684.500
976.500	684.500
157.500	686
581.500	686.500
807.500	687.500
377.500	690.500
855.500	691.500
199.500	693.500
230.500	694.500
774.500	694.500
647.500	696.500
1195.500	702.500
682.500	706.500
1310.500	706.500
86.500	708.500
1169.500	708.500
738.500	711.500
24.500	712.500
484.500	718.500
420.500	720.500
266.500	721.500
126.500	723.500
542.500	725.500
347.500	727.500
59.500	730.500
1213.500	730.500
612.500	731.500
883.500	731.500
234.500	733.500
1041.500	734.500
1275.500	734.500
1007.500	735.500
297.500	736.500
806.500	738.500
849.500	740.500
387.500	742.500
579.500	742.500
940.500	743.500
1341.500	743.500
770.500	746.500
1077.500	748.500
1109.500	749.500
89.500	750.500
453.500	753.500
989.500	753.500
179.500	756.500
32.500	758.500
724.500	758.500
418.500	762.500
350.500	766.500
542.500	769.500
1307.500	769.500
507.500	770.500
1144.500	779.500
1205.500	782.500
300.500	784.500
333.500	785.500
614.500	785.500
789.500	786.500
1351.500	787.500
198.500	789.500
1173.500	790.500
666.500	791.500
237.500	793.500
383.500	794.500
883.500	794.500
121.500	795.500
76.500	797.500
1271.500	799.500
1106.500	800.500
