19	223
116	656
166	1460
194	886
197	1703
204	1097
285	398
414	545
503	1047
535	1519
564	1785
597	657
626	285
673	1345
752	21
760	460
789	1897
894	1061
912	1435
917	542
970	180
979	905
1067	1654
1090	370
1143	607
1224	1136
1257	1307
1322	69
1338	1888
1352	309
1399	980
1399	1537
1401	756
1552	1814
1601	566
1612	243
1637	1240
1678	1028
1690	1566
1846	858
1854	1871
1872	1301
1900	516
1926	1093
1935	346
2031	1584
2103	1381
2110	644
2187	97
2198	849
2233	1547
2296	465
2301	1013
2376	1188
2448	199
2488	1851
2501	780
2502	1478
