 	X	Y
151	205.500	223.500
152	1124.500	225.500
153	685.500	226.500
154	1267.500	230.500
155	563.500	233.500
156	1040.500	233.500
157	136.500	237.500
158	953.500	238.500
159	840.500	239.500
160	781.500	241.500
161	1106.500	241.500
162	1180.500	241.500
163	416.500	243.500
164	508.500	243.500
165	91.500	244.500
166	916.500	244.500
167	1320.500	244.500
168	160.500	245.500
169	451.500	247.500
170	1216.500	248.500
171	595.500	250.500
172	810.500	252.500
173	250.500	254.500
174	892.500	255
175	25.500	259.500
176	1269.500	263.500
177	995.500	265.500
178	313.500	267.500
179	384.500	268.500
180	185.500	271.500
181	671.500	272.500
182	1113.500	273.500
183	1183.500	274.500
184	88.500	276.500
185	349.500	279.500
186	602.500	281.500
187	1310.500	281.500
188	41.500	287.500
189	114.500	289.500
190	1164.500	290.500
191	436.500	293.500
192	229.500	294.500
193	805.500	295.500
194	1051.500	295.500
195	725.500	296.500
196	1084.500	296.500
197	565.500	297.500
198	828.500	297.500
199	897.500	297.500
200	469.500	299.500
201	154.500	304.500
202	83.500	306.500
203	305.500	310.500
204	509.500	310.500
205	629.500	311.500
206	259.500	313.500
207	183.500	314.500
208	1378.500	314.500
209	1120	323
210	1260.500	322.500
211	1338.500	322.500
212	936.500	323.500
213	32.500	324.500
214	352.500	327.500
215	1189.500	330.500
216	81.500	335.500
217	1312.500	336.500
218	382.500	337.500
219	679.500	337.500
220	424.500	342.500
221	769.500	343.500
222	795.500	343.500
223	147.500	344.500
224	969.500	344.500
225	1059.500	345.500
226	1242.500	346.500
227	722.500	350.500
228	842.500	352.500
229	908.500	352.500
230	311.500	354.500
231	879.500	355.500
232	516.500	356.500
233	637.500	356.500
234	1026.500	356.500
235	179.500	359.500
236	1128.500	363.500
237	1192.500	364.500
238	13.500	367.500
239	240.500	369.500
240	942.500	369.500
241	210.500	374.500
242	1375.500	374.500
243	79.500	375.500
244	279.500	375.500
245	592.500	378.500
246	1284.500	378.500
247	815.500	379.500
248	1249.500	380.500
249	1348.500	380.500
250	417.500	381.500
251	459.500	381.500
252	772.500	383.500
253	46.500	386.500
254	740.500	390.500
255	118.500	392.500
256	344.500	396.500
257	307.500	397.500
258	970.500	397.500
259	1030.500	397.500
260	900.500	398.500
261	174.500	400.500
262	688.500	400.500
263	1070	400.500
264	553.500	404.500
265	1176.500	405.500
266	511.500	414.500
267	389.500	416.500
268	811.500	419.500
269	931.500	419.500
270	1253.500	419.500
271	1343.500	420.500
272	1125.500	422.500
273	256.500	423.500
274	191.500	425.500
275	23.500	426.500
276	463.500	428.500
277	595.500	428.500
278	773.500	428.500
279	842.500	429.500
280	1304.500	430.500
281	71.500	432.500
282	665.500	432.500
283	421.500	433.500
284	972.500	433.500
285	1028.500	433.500
286	1206.500	435.500
287	115.500	439.500
288	347.500	440.500
289	311.500	443.500
290	1378.500	444.500
291	905.500	449.500
292	732.500	451.500
293	1060.500	451.500
294	1182.500	451.500
295	798.500	453.500
296	514.500	455.500
297	701.500	456.500
298	775.500	458.500
299	552.500	459.500
300	1349.500	459.500
301	857.500	460.500
302	458.500	462.500
303	187.500	464.500
304	1128.500	465.500
305	1258.500	466.500
306	236.500	470.500
307	601.500	470.500
308	419.500	471.500
309	67.500	475.500
310	18.500	477.500
311	975.500	477.500
312	146.500	483.500
313	1206.500	483.500
314	1336.500	485.500
315	311.500	488.500
316	1080.500	492.500
317	939.500	493.500
318	1279.500	493.500
319	1026.500	496.500
320	736.500	498.500
321	98.500	499.500
322	34	500.500
323	859.500	502.500
324	182.500	505.500
325	770.500	505.500
326	1131.500	505.500
327	702.500	506.500
328	1306.500	510.500
329	428.500	511.500
330	554.500	512.500
331	512.500	514.500
332	907.500	514.500
333	658.500	516.500
334	352.500	517.500
335	73.500	518.500
336	145.500	520.500
337	584.500	522.500
338	1354.500	524.500
339	1212.500	526.500
340	312.500	531.500
341	617.500	532.500
342	1079.500	534.500
343	1026.500	535.500
344	959.500	537.500
345	106.500	538.500
346	233.500	538.500
347	828.500	538.500
348	474.500	539.500
349	269.500	540.500
350	736.500	543.500
351	1306.500	546.500
352	416.500	547.500
353	861.500	548.500
354	778.500	551.500
355	1274.500	553.500
356	1194.500	554.500
357	1129.500	555.500
358	180.500	556.500
359	143.500	557.500
360	454.500	561.500
361	1044.500	561.500
362	68.500	563.500
363	659.500	564.500
364	33.500	565.500
365	690.500	565.500
366	1156.500	567.500
367	571.500	571.500
368	1235.500	575.500
369	1367.500	575.500
370	95.500	581.500
371	301.500	581.500
372	600.500	582.500
373	230.500	584.500
374	349.500	584.500
375	423.500	586.500
376	891.500	586.500
377	1081.500	586.500
378	1275.500	587.500
379	924.500	589.500
380	511.500	593.500
381	862.500	593.500
382	635.500	594.500
383	146.500	597.500
384	385.500	600.500
385	461.500	601.500
386	752.500	602.500
387	1349.500	602.500
388	64.500	604.500
389	182.500	604.500
390	1196.500	604.500
391	1162.500	605.500
392	782.500	610.500
393	962.500	610.500
394	14.500	614.500
395	1238.500	614.500
396	823.500	616.500
397	1110.500	616.500
398	264.500	617.500
399	1028.500	619.500
400	1277.500	620.500
401	708.500	621.500
402	553.500	626.500
403	427.500	628.500
404	889.500	632.500
405	146.500	634.500
406	102.500	635.500
407	980.500	635.500
408	299.500	638.500
409	353.500	639.500
410	584.500	641.500
411	634.500	641.500
412	664.500	641.500
413	516.500	643.500
414	860.500	643.500
415	1344.500	643.500
416	928.500	644.500
417	1315.500	644.500
418	69.500	647.500
419	1061.500	648.500
420	462.500	649.500
421	1133.500	649.500
422	230.500	653.500
423	391.500	653.500
424	11.500	657.500
425	752.500	657.500
426	1176.500	657.500
427	1265.500	661.500
428	1027.500	662.500
429	823.500	666.500
430	1210.500	666.500
431	146.500	668.500
432	49.500	669.500
433	701.500	670.500
434	1094.500	670.500
435	178.500	672.500
436	1348.500	674.500
437	556.500	677.500
438	304.500	678.500
439	215.500	684.500
440	1316.500	684.500
441	927.500	687.500
442	271.500	688.500
443	889.500	688.500
444	618.500	689.500
445	1158.500	691.500
446	392.500	692.500
447	982.500	694.500
448	1271.500	696.500
449	783.500	702.500
450	499.500	704.500
451	1027.500	704.500
452	69.500	705.500
453	341.500	706.500
454	445.500	707.500
455	15.500	708.500
456	141.500	708.500
457	735.500	708.500
458	815.500	711.500
459	307.500	713.500
460	178.500	714.500
461	1233.500	714.500
462	667.500	715.500
463	1195.500	715.500
464	858.500	717.500
465	1312.500	718.500
466	1348.500	718.500
467	700.500	719.500
468	1126.500	723.500
469	585.500	724.500
470	258.500	725.500
471	1043.500	726.500
472	939.500	728.500
473	214.500	729.500
474	394.500	731.500
475	1270.500	734.500
476	1073.500	736.500
477	635.500	738.500
478	887.500	742.500
479	106.500	746.500
480	70.500	748.500
481	143.500	748.500
482	1022.500	748.500
483	312.500	753.500
484	468.500	754.500
485	817.500	755.500
486	1241.500	756.500
487	180.500	758.500
488	921.500	758.500
489	363.500	759.500
490	727.500	762.500
491	264.500	765.500
492	855.500	765.500
493	571.500	766.500
494	762.500	767.500
495	1278.500	768.500
496	961.500	771.500
497	699.500	772.500
498	660.500	774.500
499	1349.500	776.500
500	145.500	785.500
501	1218.500	785.500
502	1128.500	788.500
503	317.500	789.500
504	71.500	790.500
505	1168.500	790.500
506	1330.500	790.500
507	108.500	794.500
508	488.500	795.500
509	592.500	797.500
510	232.500	798.500
511	453.500	799.500
512	523.500	800.500
513	1089.500	802.500
514	17.500	803.500
515	980.500	803.500
516	1051.500	805.500
517	265.500	806.500
518	365.500	806.500
519	400.500	806.500
520	1020.500	811.500
521	1299.500	814.500
522	812.500	815.500
523	725.500	816.500
