 	X	Y
1	868.500	8.500
2	756.500	10.500
3	311.500	11.500
4	916.500	12.500
5	573.500	15.500
6	117.500	19.500
7	203.500	19.500
8	68.500	20.500
9	624.500	21.500
10	821.500	21.500
11	1232.500	22.500
12	1265.500	22.500
13	453.500	23.500
14	790.500	24.500
15	1059.500	24.500
16	941.500	25.500
17	491.500	26.500
18	1007.500	27.500
19	355.500	31.500
20	1142.500	31.500
21	96.500	32.500
22	1340.500	34.500
23	716.500	36.500
24	223	38
25	420.500	37.500
26	1304.500	38.500
27	12.500	40.500
28	1104.500	41.500
29	155.500	42.500
30	689.500	42.500
31	1204.500	42.500
32	556.500	44.500
33	370.500	49.500
34	878.500	50.500
35	33.500	51.500
36	305.500	53.500
37	525.500	53.500
38	778.500	55.500
39	826.500	56.500
40	187.500	57.500
41	1251.500	58.500
42	621.500	59.500
43	1074.500	59.500
44	1177.500	62.500
45	1291.500	62.500
46	491.500	65.500
47	951.500	65.500
48	403.500	66.500
49	452.500	68.500
50	1038.500	68.500
51	917.500	70.500
52	103.500	73.500
53	1329.500	74.500
54	69.500	76.500
55	656.500	76.500
56	249.500	78.500
57	1010.500	82.500
58	609.500	83.500
59	1118.500	83.500
60	22.500	84.500
61	835.500	86.500
62	370.500	88.500
63	557.500	88.500
64	154.500	89.500
65	1351.500	89.500
66	722.500	90.500
67	884.500	91.500
68	1222.500	93.500
69	1264.500	93.500
70	780.500	96.500
71	1193.500	98.500
72	525.500	99.500
73	297.500	100.500
74	333.500	102.500
75	979.500	104.500
76	61.500	113.500
77	575.500	113.500
78	229.500	116.500
79	421.500	117.500
80	475.500	118.500
81	266.500	120.500
82	1163.500	120.500
83	95.500	121.500
84	1129.500	121.500
85	1039.500	123.500
86	1368.500	123.500
87	1277.500	124.500
88	835.500	126.500
89	371.500	127.500
90	1314.500	127.500
91	195.500	128.500
92	613.500	130.500
93	890.500	130.500
94	965.500	134
95	722.500	134.500
96	1100.500	135.500
97	40.500	137.500
98	332.500	141.500
99	404.500	141.500
100	930.500	141.500
101	783.500	142.500
102	653.500	143.500
103	1214.500	143.500
104	691.500	146.500
105	136.500	151.500
106	525.500	151.500
107	1272.500	151.500
108	298.500	156.500
109	1140.500	156.500
110	230.500	160.500
111	823.500	161.500
112	1053.500	161.500
113	472.500	163.500
114	1183.500	163.500
115	83.500	164.500
116	574.500	164.500
117	366.500	166.500
118	262.500	168.500
119	1353.500	169.500
120	1016.500	171.500
121	978.500	172.500
122	900.500	173.500
123	611.500	176.500
124	191.500	182.500
125	726.500	182.500
126	1117.500	182.500
127	37.500	183.500
128	153.500	184.500
129	660.500	184.500
130	96.500	185.500
131	1225.500	185.500
132	786.500	187.500
133	401.500	190.500
134	847.500	190.500
135	332.500	193.500
136	122.500	205.500
137	365.500	205.500
138	59.500	206.500
139	1327.500	206.500
140	1083.500	207.500
141	1139.500	207.500
142	579.500	208.500
143	867.500	209.500
144	262	211.500
145	292.500	211.500
146	474.500	211.500
147	613.500	211.500
148	984.500	213.500
149	1254.500	214.500
150	1292.500	214.500
151	1197.500	217.500
152	526.500	221.500
153	1025.500	222.500
154	22.500	227.500
155	648.500	228
156	699.500	227.500
157	733.500	227.500
158	911.500	228.500
159	170.500	232.500
160	418.500	233.500
161	120.500	237.500
162	214.500	237.500
163	87.500	238.500
164	1365.500	239.500
165	1229.500	245.500
166	324.500	246.500
167	791.500	247.500
168	1148.500	247.500
169	359.500	252.500
170	575.500	252.500
171	615.500	252.500
172	994.500	252.500
173	1074.500	253.500
174	834.500	254.500
175	686	256
176	1120.500	258.500
177	936.500	262.500
178	1293.500	263.500
179	530.500	264.500
180	208.500	265.500
181	242.500	270.500
182	12.500	271.500
183	50.500	271.500
184	738.500	271.500
185	1337.500	273.500
186	895.500	276.500
187	399.500	277.500
188	636.500	280.500
189	1185.500	280.500
190	146.500	284.500
191	1002.500	285.500
192	317.500	287.500
193	433.500	287.500
194	1087	294
195	286.500	295.500
196	1245.500	296.500
197	78.500	298.500
198	364.500	299.500
199	1309.500	299.500
200	1153.500	300.500
201	181.500	301.500
202	799.500	301.500
203	474.500	302.500
204	531.500	302.500
205	944.500	303.500
206	982.500	305.500
207	1045.500	307.500
208	623.500	308.500
209	583.500	311.500
210	1372.500	311.500
211	13.500	312.500
212	42.500	312.500
213	234.500	316.500
214	1112.500	316.500
215	844.500	319.500
216	663.500	322.500
217	402.500	325.500
218	728.500	328.500
219	907.500	329.500
220	144.500	330.500
221	1197.500	330.500
222	76.500	335.500
223	1279.500	335.500
224	1241.500	336.500
225	314.500	340.500
226	362.500	341.500
227	950.500	344.500
228	1016.500	344.500
229	284.500	347.500
230	549.500	347.500
231	108.500	352.500
232	180.500	353.500
233	447.500	354.500
234	24.500	356.500
235	1084.500	357.500
236	1126.500	357.500
237	847.500	360.500
238	1329.500	361.500
239	1369.500	361.500
240	611.500	363.500
241	889.500	363.500
242	514.500	364.500
243	378.500	366.500
244	1210.500	366.500
245	729.500	371.500
246	792.500	371.500
247	485.500	373.500
248	1249.500	374.500
249	679.500	376.500
250	648.500	377.500
251	248.500	381.500
252	212.500	382.500
253	1173.500	383.500
254	412.500	386.500
255	582.500	388.500
256	325.500	390.500
257	1002.500	390.500
258	942.500	392.500
259	1296.500	394.500
260	1044.500	395.500
261	159.500	397.500
262	1338.500	399.500
263	121.500	400.500
264	550.500	401.500
265	448.500	403.500
266	890.500	404.500
267	17.500	409.500
268	518.500	413.500
269	1104.500	413.500
270	68.500	418.500
271	482.500	420.500
272	270.500	421.500
273	739.500	423.500
274	1145.500	424.500
275	1190.500	426.500
276	631.500	427.500
277	701.500	427.500
278	970.500	427.500
279	1054.500	428.500
280	664.500	430.500
281	833.500	430.500
282	374.500	431.500
283	1010.500	431.500
284	413.500	433.500
285	1231.500	434.500
286	120.500	437.500
287	1267.500	437.500
