 	X	Y
1	477.500	7.500
2	1154.500	10.500
3	10.500	14
4	706.500	13.500
5	1194.500	14.500
6	740.500	19.500
7	982.500	20.500
8	1326.500	20.500
9	1054.500	21.500
10	220.500	24.500
11	408.500	24.500
12	338.500	27.500
13	933.500	28.500
14	769.500	32.500
15	274.500	33.500
16	439.500	34.500
17	606.500	34.500
18	372.500	35.500
19	677.500	35.500
20	1292.500	35.500
21	1118.500	36.500
22	109.500	41.500
23	1376.500	41.500
24	304.500	43.500
25	165.500	44.500
26	821.500	45.500
27	74.500	46.500
28	1181.500	48.500
29	854.500	50.500
30	1007.500	51.500
31	475.500	52.500
32	127.500	53.500
33	575.500	54.500
34	715.500	58.500
35	971.500	58.500
36	182.500	59.500
37	903.500	59.500
38	1099.500	60.500
39	254.500	61.500
40	411.500	63.500
41	1332.500	64.500
42	1224.500	67.500
43	23.500	71.500
44	605.500	72.500
45	934.500	72.500
46	372.500	76.500
47	654.500	83.500
48	216.500	84.500
49	1050.500	85.500
50	340.088	87.535
51	788.500	86.500
52	1141.500	87.500
53	1295.500	88.500
54	127.500	90.500
55	554.500	91
56	71.500	91.500
57	853.500	92.500
58	761.500	95.500
59	1011.500	97.500
60	415.500	98.500
61	585.500	101.500
62	479.500	103.500
63	619.500	105.500
64	1219.500	105.500
65	1378.500	105.500
66	907.500	106.500
67	1274.500	106.500
68	270.500	107.500
69	164	109.500
70	1087.500	109.500
71	724.500	110.500
72	937.500	110.500
73	304.500	113.500
74	690.500	113.500
75	1159.500	113.500
76	374.500	119
77	17.500	119.500
78	238.500	119.500
79	198.500	120.500
80	982.500	122.500
81	813.500	123.500
82	1332.500	124.500
83	125.500	125.500
84	858.500	131.500
85	87.500	135.500
86	1197.500	136.500
87	320.500	139.500
88	655.500	140.500
89	406.500	142.500
90	1020.500	142.500
91	1057.500	142.500
92	1130.500	144.500
93	765.500	145.500
94	555.500	146.500
95	268.500	147.500
96	477.500	152.500
97	902.500	152.500
98	216	154
99	620	153.500
100	1095.500	153.500
101	174.500	154.500
102	938.500	155.500
103	65.500	157.500
104	352.500	160.500
105	730.500	160.500
106	985.500	161.500
107	1283.500	161.500
108	1164.500	162.500
109	579.500	163.500
110	1335.500	164.500
111	19.500	167.500
112	114.500	171.500
113	822.500	172.500
114	861.500	175.500
115	1216.500	179.500
116	694.500	180.500
117	431.500	181.500
118	653.500	181.500
119	81.500	182.500
120	1026.500	184.500
121	1063.500	184.500
122	271.500	187.500
123	904.500	187.500
124	1257.500	189.500
125	1120.500	193.500
126	178.500	194.500
127	304.500	194.500
128	766.500	194.500
129	38.500	195.500
130	1306.500	195.500
131	214.500	197.500
132	988.500	199.500
133	733	202
134	1083.500	202.500
135	1359.500	203.500
136	544.500	205.500
137	1165.500	208.500
138	123.500	210.500
139	461.500	211.500
140	587.500	212.500
141	940.500	215.500
142	380.500	216.500
143	823.500	216.500
144	902.500	218.500
145	1223.500	218.500
146	1029.500	219.500
147	653.500	222.500
148	1296.500	222.500
149	1341.500	223.500
150	429.500	224.500
151	699.500	226.500
152	343.500	230.500
153	1062.500	230.500
154	270.500	231.500
155	867.500	231.500
156	230.500	233.500
157	494.500	234.500
158	37.500	236.500
159	736.500	238.500
160	987.500	242.500
161	1127.500	242.500
162	308.500	245.500
163	570.500	245.500
164	193.500	246.500
165	1086.500	248.500
166	1167.500	249.500
167	70.500	250.500
168	117.500	250.500
169	625.500	251.500
170	1029.500	252
171	542.500	253.500
172	822.500	253.500
173	157.500	254.500
174	454.500	256.500
175	1207.500	256.500
176	1301.500	258.500
177	765.500	260.500
178	901.500	260.500
179	941.500	260.500
180	1247.500	263.500
181	38.500	269.500
182	610.500	270.500
183	1345.500	270.500
184	270.500	271.500
185	381.500	272.500
186	849.500	276.500
187	492.500	281.500
188	679.500	281.500
189	117.500	285.500
190	207.500	285.500
191	715.500	285.500
192	1031.500	286.500
193	425.500	290.500
194	1107.500	290.500
195	311.500	291.500
196	1168.500	291.500
197	1285.500	292.500
198	345.500	293.500
199	153.500	295.500
200	544.500	295.500
201	762.500	296.500
202	571.500	299.500
203	908.500	299.500
204	473.500	302.500
205	829.500	302.500
206	990.500	304.500
207	437.500	307.500
208	73.500	310.500
209	270.500	311.500
210	1377.500	311.500
211	225.500	313.500
212	1207.500	314.500
213	1345.500	314.500
214	606.500	315.500
215	1071.500	316.500
216	175.500	321.500
217	946.500	321.500
218	681.500	322.500
219	870.500	322.500
220	116.500	324.500
221	1246.500	324.500
222	1110.500	325.500
223	1029.500	329.500
224	765.500	331.500
225	725.500	332.500
226	31.500	333.500
227	624.500	336.500
228	829.500	337.500
229	291.500	339.500
230	505.500	341.500
231	73.500	345.500
232	472.500	345.500
233	362.500	347.500
234	1296.500	351.500
235	1152	353.500
236	1071.500	354.500
237	195.500	355.500
238	237.500	356.500
239	1345.500	357.500
240	419.500	358.500
241	762.500	358.500
242	540.500	360.500
243	869.500	360.500
244	1114.500	360.500
245	140.500	361.500
246	1015.500	361.500
247	1262.500	362.500
248	575.500	363.500
249	923.500	365.500
250	728.500	369.500
251	661.500	370.500
252	976.500	370.500
253	1309.500	373.500
254	107.500	377.500
255	71.500	382
256	694	383.500
257	830.500	385.500
258	1194.500	385.500
259	605.500	386.500
260	476.500	387.500
261	35.500	388.500
262	308.500	389.500
263	423.500	389.500
264	1070.500	391.500
265	1238.500	391.500
266	271.500	393.500
267	746.500	393.500
268	1155.500	395.500
269	364.500	397.500
270	545.500	398.500
271	220.500	402.500
272	125.500	405.500
273	1012.500	405.500
274	183.500	411.500
275	660.500	412.500
276	1112.500	413.500
277	1343.500	415.500
278	588.500	417.500
279	906.500	418.500
280	419.500	420.500
281	77	422.500
282	867.500	423.500
283	1282.500	424.500
284	787.500	426.500
285	1197.500	427.500
286	751.500	429.500
287	947.500	429.500
288	994.500	429.500
289	823.500	432.500
290	1069.500	432.500
291	289.500	433.500
292	363.500	434.500
293	1236.500	434.500
294	1156.500	437.500
295	325.500	438.500
296	696.500	439.500
297	564.500	440.500
298	623.500	440.500
299	109.500	441.500
300	224.500	441.500
301	438.500	441.500
302	492.500	444.500
303	63.500	452.500
304	190.500	453.500
305	26.500	454.500
306	1338.500	457.500
307	678.500	459.500
308	266.500	463.500
309	1033.500	465.500
310	84.500	466.500
311	421.500	467.500
312	476.500	468.500
313	138.500	471.500
314	1298.500	471.500
315	290.500	473.500
316	788.500	473.500
317	866.500	474.500
318	731.500	475.500
319	946.500	476.500
320	1092.500	476.500
321	9.500	477.500
322	365.500	477.500
323	904.500	477.500
324	1258.500	479.500
325	549.500	480.500
326	629.500	480.500
327	1135.500	480.500
328	232.500	484.500
329	1197.500	484.500
330	995.500	489.500
331	751.500	492.500
332	824.500	492.500
333	1055.500	492.500
334	32.500	496.500
335	197.500	497.500
336	568.500	498.500
337	1337.500	499.500
338	602.500	500.500
339	931.500	502.500
340	310.500	504.500
341	431.500	509.500
342	345	510.500
343	139.500	513.500
344	1250.500	515.500
345	681.500	517.500
346	1134.500	517.500
347	92.500	518.500
348	1280.500	520.500
349	290.500	521.500
350	498.500	521.500
351	1095.500	521.500
352	868.500	523.500
353	993.500	528.500
354	387	530.500
355	945.500	532.500
356	750.500	534.500
357	826.500	534.500
358	1049.500	536.500
359	1199.500	536.500
360	550.500	538.500
361	635.500	538.500
362	604.500	539.500
363	718.500	539.500
364	1335.500	540.500
365	19.500	546.500
366	54.500	547.500
367	242.500	548.500
368	779.500	548.500
369	977.500	549.500
370	202	550.500
371	150.500	551.500
372	467.500	551.500
373	431.500	555.500
374	1295.500	555.500
375	1249.500	557.500
376	928.500	558.500
377	96.500	560.500
378	297.500	560.500
379	680.500	560.500
380	862.500	563.500
381	1155.500	564.500
382	1374.500	565.500
383	483.500	572.500
384	823.500	573.500
385	353.500	574.500
