 	X	Y
141	370.500	368.500
142	276.500	373.500
143	702.500	377.500
144	1030.500	377.500
145	1282	379.500
146	801.500	382.500
147	336.500	387.500
148	497.500	389.500
149	931.500	389.500
150	549.500	392.500
151	423.500	394
152	1229.500	393.500
153	1099.500	397.500
154	1137.500	398.500
155	1173.500	398.500
156	217.500	400.500
157	1056	400.500
158	763.500	403.500
159	294.500	405.500
160	890.500	411.500
161	848.500	414.500
162	581.500	415.500
163	1361.500	417.500
164	455.500	419.500
165	988.500	427.500
166	1278.500	427.500
167	1198.500	428.500
168	42.500	432.500
169	1313.500	432.500
170	105	437.500
171	509.500	444.500
172	159	445.500
173	197.500	446.500
174	646.500	451.500
175	303.500	462.500
176	467.500	462.500
177	843.189	466.830
178	397.500	466.500
179	1133.500	467.500
180	1003.500	470
181	914.500	474.500
182	745.500	475.500
183	68.500	476.500
184	251.500	476.500
185	686.500	477.500
186	786.500	477.500
187	961.500	478.500
188	1343.500	484.500
189	606.500	485.500
190	25.500	486.500
191	497.500	487.500
192	1156	488.500
193	332.500	489.500
194	548.500	489.500
195	1204.500	494.500
196	656.500	497
197	159.500	498.500
198	220.500	498.500
199	1381	498.500
200	274.500	504.500
201	1267.500	506.500
202	1317.500	506.500
203	130.500	515.500
204	371.500	517.500
205	747.500	517.500
206	852.500	518.500
207	907.500	519.500
208	989.500	519.500
209	1041.500	521.500
210	1101.500	524.500
211	449.500	525.500
212	1178.500	528.500
213	45.500	533.500
214	621.500	536.500
215	411.500	541.500
216	470.124	541.876
217	884.500	544
218	12.124	545.876
219	1131.500	547.500
220	534.500	548.500
221	259.500	553.500
222	1223.500	553.500
223	362.500	555
224	804.500	554.500
225	1041.160	555.649
226	107	559.500
227	168	565.500
228	846.500	568.500
229	757.500	569.500
230	91.500	575.500
231	290	575.500
232	477.500	578.500
233	973.500	578.500
234	512.500	588.500
235	1076.500	588.500
236	564.500	589.500
237	370.500	597.500
238	620	598.500
239	133.500	599.500
240	429.500	602.500
241	932.500	604.500
242	654.500	606.500
243	187.500	610.500
244	258.500	610.500
245	1160.500	612.500
246	708.500	614.500
247	336.500	616.500
248	1206.500	616.500
249	1241.500	617
250	813.500	621.500
251	869.500	624.500
252	908.500	625.500
253	1330.500	626.500
254	555.500	627.500
255	599.500	627.500
256	452.500	629.500
257	967.500	629.500
258	1027.500	629.500
259	1078.500	634.500
260	44.500	638.500
261	147.500	639.500
262	104.649	641.160
263	204.500	644.500
264	758.500	644.500
265	1202.500	656.500
266	1144.500	657.500
267	503.500	658.500
268	466.500	660.500
269	1257.500	661.500
270	247	663.500
271	595.500	668.500
272	309.500	671.500
273	660.500	672.500
274	924.500	673.500
275	973.500	675
276	372.500	675.500
277	417.500	676.500
278	546.500	678.500
279	1113.500	679.500
280	826.500	681.500
281	863.500	682.500
282	1359.500	687.500
283	36.500	691.500
284	508.500	699.500
285	146.500	703.500
286	1065.500	704.500
287	924.500	705.500
288	966.500	706.500
289	1007.500	706.500
290	737.500	707.500
291	628.500	708.500
292	202	712.500
293	695.500	712.500
294	1144.500	713.500
295	1332.500	713.500
296	824.500	717.500
297	77	718.500
298	1267.500	720
299	285	720.500
300	1381.500	721.500
301	344.500	722.500
302	29.500	727.500
303	162.500	728.500
304	406.500	731.500
305	242.500	734.500
306	591.500	735.500
307	759.500	737.500
308	308.500	738.500
309	1209.500	740.500
310	947.500	745
311	697.500	750.500
312	78.124	753.124
313	510.500	755.500
314	453.500	757.500
315	894.500	759
316	215.500	760.500
317	116.500	761.500
318	163	764.500
319	1137.500	764.500
320	1321	766.500
321	1256.500	767.500
322	1370.500	767.500
323	728.500	769.500
324	770.500	776.500
325	404.500	778.500
326	513.500	779.500
327	1063	779.500
328	268.500	780.500
329	931.500	780.500
330	453.500	782
331	837.500	781.500
332	553	782.500
333	321	783.500
334	361.500	785.500
335	1213.500	792.500
336	1333	794.500
337	897.500	795.500
338	1264.500	795.500
339	804.500	796.500
340	980.124	798.876
341	1070.500	804.500
342	639.500	805.500
343	1033	806.500
344	577.500	807.500
345	726.500	808.500
346	31.500	810.500
347	86.500	812.500
348	1368	814.500
349	842.500	817.500
350	140.500	819
351	768.500	818.500
352	946.500	818.500
353	1151.500	819.500
354	1186	819.500
355	12	821
356	1119.500	823
357	192.500	823.500
358	1236.500	825.500
359	224.500	828.500
360	1273.500	828.500
361	389.500	842.500
362	290.500	852.500
363	117	854.500
364	342	856
365	507.500	855.500
366	551.500	856.500
367	160.500	859.500
368	218.500	860.500
369	613.500	860.500
370	40.500	864.500
371	873.124	865.876
372	667.500	866.500
373	450.500	868.500
374	830.500	868.500
375	488.500	870.500
376	778	876.500
377	1207.500	877.500
378	372.500	879.500
379	987.500	881.500
380	1073.500	881.500
381	413.500	882.500
382	939.500	882.500
383	702	884.500
384	1315	886.500
385	1037.500	887.500
386	1276.500	889.500
387	255.500	890.500
388	112	894
389	5.500	896.500
390	909.500	904.500
391	1165	904.500
392	549.500	906.500
393	582	906.500
394	42.124	908.124
395	182.500	909
396	769.500	910.500
397	729.500	911.500
398	470.500	913.500
399	79.500	914.500
400	649.500	914.500
401	156.500	919
402	848.500	920.500
403	243	922
404	276.500	924.500
405	1021	924.500
406	986.500	925.500
407	1052.500	926.500
408	309.500	927.500
409	1092.500	927.500
410	407.500	933
411	1143.500	932.500
412	375.500	933.500
413	1346.500	934.500
414	923.500	937.500
415	1184.500	939
416	1236.500	939.500
417	1269	942.500
418	668.500	946.500
419	147.500	949.500
420	518.500	954
421	187	955.500
422	34.500	956.500
423	587.500	962.500
424	255.500	963.500
425	311.500	966.500
426	376	967
427	467.500	966.500
428	555	966.500
429	434	968
430	772.500	970.500
431	708.500	972.500
432	819.500	973
433	1108.500	974.500
434	73.500	979.500
435	892	979.500
436	127.500	984.500
437	640	986.500
438	1001.500	987.500
439	1041.500	990.500
440	493.500	991.500
441	1155.500	995.500
442	246.500	996.500
443	548.500	996.500
444	704.500	997.500
445	289.500	997.500
446	1259.500	997.500
447	408.500	998.500
448	804.500	998.500
449	350.500	1000.500
450	589.500	1005.500
451	1054.910	1010.960
452	1302.500	1013.500
453	54.500	1015.500
454	765.500	1016.500
455	851	1020.500
456	692	1025.500
457	177.500	1026.500
458	647	1027.500
459	210.500	1028.500
460	1244.500	1029.500
461	950.500	1031.500
462	988.500	1032.500
