 	X	Y
1	69.500	7.500
2	348.500	8.500
3	127.500	11.500
4	407.500	11.500
5	532.500	12
6	600	11.500
7	494.500	14.500
8	276.500	15.500
9	238.500	23.500
10	167.500	25.500
11	6.500	27.500
12	125.500	35.500
13	71.500	37.500
14	29.500	39.500
15	1266.500	41.500
16	1302.500	43.500
17	921.500	48.500
18	1213.500	48.500
19	758.500	51.500
20	1005.500	52.500
21	1049.500	52.500
22	1359.500	52.500
23	1175.500	55.500
24	845.500	57.500
25	1110.500	58.500
26	565.500	59.500
27	602.500	61.500
28	501.500	64.500
29	973.500	64.500
30	293.500	72.500
31	376.500	74.500
32	656.500	77.500
33	697.500	77.500
34	789.500	78
35	1242.500	82
36	63.500	84.500
37	434.500	84.500
38	748.500	84.500
39	1306.500	84.500
40	1348.500	84.500
41	1382.500	84.500
42	821.500	86.500
43	240.500	87.500
44	1028.500	88.500
45	1064	88.500
46	1157.500	91.500
47	1190.500	92.500
48	136.500	93.500
49	885.500	94.500
50	194.500	95.500
51	926.500	96.500
52	319.500	98.500
53	593	99.500
54	965.500	100.500
55	516.500	102.500
56	412.500	105.500
57	282.500	109.500
58	364.500	109.500
59	5.500	115.500
60	163.500	116.500
61	107	130.500
62	41.500	134.500
63	786.500	140.500
64	1043.500	142
65	1217.500	141.500
66	1314.500	142
67	1255.500	143.500
68	822.500	144.500
69	1141.500	144.500
70	1179.500	144.500
71	858.500	151
72	749.500	151.500
73	1090.124	151.876
74	711.500	152.500
75	643.500	153.500
76	1360.500	153.500
77	521.500	155.500
78	460.500	163.500
79	421.500	164.500
80	927.500	165
81	351.500	168.500
82	572.500	170.500
83	808.500	171.500
84	980.500	172.500
85	1290.500	172.500
86	201.500	173.500
87	240.500	173.500
88	688	183.500
89	651	184.500
90	879.500	185
91	1216.500	187.500
92	1345.500	189.500
93	161.500	191
94	303.500	190.500
95	101.500	191.500
96	1087	191.500
97	734.500	194.500
98	48.500	195.500
99	492.500	195.500
100	265.500	197.500
101	1161.500	197.500
102	600.500	201.500
103	413.500	209.500
104	1298.500	214.500
105	902.500	215.500
106	988.500	215.500
107	1226.500	215.500
108	854.500	217.500
109	545.500	219.500
110	1029	219.500
111	941	220.500
112	774.500	223.500
113	261.500	224.500
114	736.500	226.500
115	344.500	229.500
116	494.500	231.500
117	648.500	232.500
118	579.500	234.500
119	454.500	236.500
120	201	242.500
121	94.500	243.500
122	537	243.500
123	409.500	245.500
124	303.500	253.500
125	32.500	257.500
126	233.500	257.500
127	1363.500	257.500
128	182.500	260.500
129	1242.500	260.500
130	1322.500	263.500
131	140.500	264.500
132	1038	264.500
133	77.500	269.500
134	990.500	271.500
135	874.500	276.500
136	662.500	285.500
137	1215.500	288
138	619.500	290.500
139	1320.500	290.500
140	1271.500	291.500
141	534.500	292.500
142	580.500	292.500
143	804.500	294
144	707.500	297.500
145	760.500	299.500
146	971.500	301.500
147	1071.500	302.037
148	260	303.500
149	476.500	303.500
150	901.500	303.500
151	442.500	304.500
152	398.500	305.500
153	152.500	316.500
154	313.500	316.500
155	670.500	318.500
156	594.500	321.500
157	7.500	328.500
158	108.500	330.500
159	524.500	331.500
160	387.500	340
161	1262.500	339.500
162	338.500	341.500
163	1133.500	350.500
164	261.500	354.500
165	835.500	355.500
166	884.500	355.500
167	208.500	358.500
168	24.500	359.500
169	66.500	363.500
170	674.500	367.500
171	155.500	368.500
172	627.500	375.500
173	749.500	375.500
174	1212.500	377.500
175	1166.500	381.500
176	587.500	382.500
177	1380.500	382.500
178	545.500	389.500
179	492.500	391.500
180	367.500	394.500
181	992	394.500
182	1034.500	395.500
183	447.500	399.500
184	1326.124	399.876
185	946.500	400.500
186	845.500	405.500
187	1117.500	407.500
188	303.500	408.500
189	1068.500	410.500
190	671.500	413.500
191	214.500	415.500
192	256.500	415.500
193	1194.500	416.500
194	895	418.500
195	1359.500	420.500
196	619	422.500
197	813	424.500
198	141.500	425.500
199	729.500	426
200	72.500	430.500
201	1273.500	436.500
202	510.500	437.500
203	910.500	438.500
204	861.500	441.500
205	568.500	445.500
206	1329.500	448
207	772	449.500
208	1178.500	450.500
209	1369.500	451.500
210	1027.500	454.500
211	970.500	459.500
212	1064.500	460
213	1139.500	461.500
214	33.500	462.500
215	218.500	463.500
216	167.500	464.500
217	1103.500	465
218	321	467.500
219	446.500	467.500
220	360.500	468.500
221	399.500	471.500
222	839.876	472.124
223	720.500	476.500
224	883.500	476.500
225	661.500	480.500
226	614.500	482.500
227	143.500	485.500
228	113.500	489.500
229	490.500	491.500
230	77.500	492.500
231	267.500	495.500
232	578.500	497.500
233	203.500	501.500
234	534.500	501.500
235	1366.500	506.500
236	1321.500	507.500
237	388.500	510.500
238	344.500	514.500
239	1191.500	518
240	1027.500	518.500
241	981.500	519.500
242	909.500	523.500
243	1104.500	528.500
244	80.500	529.500
245	309.500	529.500
246	1274.500	529.500
247	781.500	531.500
248	36.500	532.500
249	217.500	536.500
250	176.500	537.500
251	1331.500	540.500
252	134.500	541.500
253	681.500	541.500
254	1153.500	541.500
255	940.500	546.500
256	642.500	551.500
257	1036.500	552.500
258	1207.500	556.500
259	993.351	563.160
260	527.500	563.500
261	855.500	563.500
262	482.500	565.500
263	766.500	565.500
264	410.500	570.500
265	1083.500	570.500
266	593.500	573.500
267	887.500	578.500
268	311.500	580.500
269	1375.500	580.500
270	272.500	581.500
271	660.500	584.500
272	718.500	587.500
273	206.500	589.500
274	1257.500	589.500
275	1303.500	590.500
276	112.500	597.500
277	1185.500	597.500
278	532	598.500
279	65.500	600.500
280	1144.500	601.500
281	1092.500	602.500
282	462	603.500
283	18	604.500
284	366	605.500
285	601.500	609.500
286	1046.500	610.500
287	875.500	611.500
288	969.500	613.500
289	839.500	620
290	787	622.500
291	178.500	625.500
292	731.500	625.500
293	935.500	625.500
294	1376.500	631.500
295	309.500	634.500
296	88.500	637.500
297	1325.500	640.500
298	604.500	645.500
299	493.500	651
300	540.500	650.500
301	1198.500	654
302	1160.500	655.500
303	431.500	657.500
304	1108.500	658.500
305	1268.500	663
306	391.500	663.500
307	1037.500	670.500
308	299.500	671.500
309	1380.500	671.500
310	345	672.500
311	247.500	675.500
312	905.500	676.500
313	961	676.500
314	787.500	679.500
315	1334.500	679.500
316	739.500	683.500
317	1293.500	684.500
318	9.500	686.500
319	682.500	688.500
320	1121	691.500
321	148.500	692.500
322	632.500	694.500
323	1183.500	694.500
324	57.500	695.500
325	102.500	696.500
326	188	700
327	833.500	701.500
328	592.500	704.500
329	1045.500	705.500
330	547.500	707.500
331	1224.500	712.500
332	734.500	715.500
333	931.500	716.500
334	794.500	717.500
335	435.500	721.500
336	373	722.500
337	1002.500	723.500
338	337.500	728.500
339	1255.500	728.500
340	306.500	730.500
341	1133.500	735
342	465.500	735.500
343	508.500	735.500
344	757.500	735.500
345	862.500	736.500
346	1060.500	741.500
347	679.500	743.500
348	584.500	745.500
349	633.500	747.500
350	252.500	756.500
351	820.500	757.500
352	123.500	758.500
353	389.500	759.500
354	716.500	762
355	432.500	762.500
356	1349.500	768.500
357	59	771.500
