 	X	Y
1	1032.500	3.812
2	481.500	7.500
3	196.500	9.500
4	757.500	9.500
5	1206.500	9.500
6	1369.500	9.500
7	667.500	12.500
8	570.500	12.500
9	979.500	13.500
10	1313.500	14.500
11	161.500	18.500
12	316.160	22.351
13	607.500	21.500
14	1240.500	23.500
15	60.500	27.500
16	258.500	32.500
17	1139.500	31.500
18	1082.500	35.500
19	922.500	37.500
20	480.500	43.500
21	107	45.500
22	517.500	46.500
23	1023.500	46.500
24	1217	48.500
25	392	49.500
26	174.500	52
27	774.500	57.500
28	967.500	57.500
29	608.500	58.500
30	1378.500	59.500
31	738.500	62.500
32	87.500	69.500
33	1093.500	69.500
34	858.500	71
35	681.500	74
36	8.500	75.500
37	799.500	75.500
38	360.500	88.500
39	161.500	89.500
40	466.500	98
41	494.500	100.500
42	403	102.500
43	627.500	102.500
44	287.500	104.500
45	568.500	106.500
46	1363.876	107.876
47	1321.500	114.500
48	224.500	121.500
49	95.500	123.500
50	1196.500	123.500
51	50.500	126.500
52	1274.500	139.500
53	323.500	141.500
54	156	142.500
55	195.500	143
56	941.500	145.500
57	1083.500	151.500
58	1125.500	151.500
59	20.500	152.500
60	1040.500	159.500
61	1001.500	160.500
62	1229.500	165.500
63	424.500	166.500
64	960.500	167.500
65	1193.500	169.500
66	271.500	171.500
67	843.500	172.500
68	577.500	184.500
69	710.500	189.500
70	528.876	193.876
71	615.500	203.500
72	805	206.500
73	903.500	209.500
74	763.500	211.500
75	678.500	216.500
76	978.500	216.500
77	1342.500	219.500
78	1264.500	221.500
79	1304.500	225.500
80	1046.500	226.500
81	286.500	230
82	468.500	234.500
83	415.500	238.500
84	1242.500	244.500
85	342.124	247.124
86	1072.500	248.500
87	1194	248.500
88	201.500	255.500
89	510.500	255.500
90	37.500	256.500
91	926.500	257.500
92	83.500	258.500
93	122.500	260.500
94	251.500	260.500
95	1330.500	262.500
96	884.500	264.500
97	1375.500	265.500
98	843.500	268.500
99	378.500	271.500
100	763.500	273.500
101	292.500	276.500
102	705.500	278.500
103	575.500	279.500
104	1102.500	281
105	217.500	283.500
106	671.500	289.500
107	1223	289.500
108	147.500	291.500
109	964.500	292.500
110	1270.500	292.500
111	1025.500	295.500
112	1154.500	296.500
113	913.500	300.500
114	1318	300.500
115	616.500	302.500
116	1058.500	310.500
117	581	314.500
118	783.500	315
119	833.500	315.500
120	322.500	323.500
121	476	323.500
122	535.500	323.500
123	673.500	332
124	419.500	332.500
125	968.500	335.500
126	229.500	337.500
127	40.500	338.500
128	127.500	338.500
