 	X	Y
1	830.500	4.500
2	784.500	6.500
3	697.500	7.500
4	1230.500	9.500
5	591.500	12.500
6	308.500	22.500
7	561.500	26.500
8	233.500	27.500
9	100.500	28.500
10	965.500	29.500
11	461.500	30.500
12	673.500	33.500
13	343.500	34.500
14	37.500	39.500
15	614.500	43.500
16	986.500	46.500
17	1290	48.500
18	1120.500	49.500
19	908.500	50.500
20	176.500	52.500
21	779.500	57.500
22	866.500	58.500
23	418.500	59.500
24	696.500	61.500
25	1231.500	62.500
26	352.500	64.500
27	1021.500	71.500
28	246.500	75.500
29	146.500	81.500
30	575.500	83.500
31	907.500	83.500
32	1167.500	86
33	108.500	87
34	34.500	89.500
35	1318	89.500
36	292.500	92.500
37	1126.500	102
38	824.500	104.500
39	974.500	104.500
40	463.500	105.500
41	613.500	109.500
42	680.500	109.500
43	1237.500	111
44	176.500	112.500
45	505.500	113.500
46	1022.500	122.500
47	925.500	124.500
48	101.500	125.500
49	308.500	126.500
50	579.500	128.500
51	782.500	132.500
52	414.500	133.500
53	28.500	136.500
54	1283	137
55	717.500	138.500
56	462.500	148.500
57	1105.500	148.500
58	1345.500	150.500
59	240.500	153.500
60	848.500	153.500
61	175	157.500
62	347.500	158.500
63	138.500	159.500
64	1178.500	161.500
65	85.500	165.500
66	414.500	170.500
67	926.500	172.500
68	785.500	173.500
69	1042.500	173.500
70	620.500	179.500
71	1248.500	182.500
72	1157.500	191.500
73	974.500	194
74	681.500	199.500
75	830.500	199.500
76	282.500	202.500
77	153.500	203.500
78	500.500	203.500
79	347.500	205.500
80	1331.500	205.500
81	1035.500	209.500
82	1188.500	210
83	573.500	216.500
84	217.500	225.500
85	463.500	226
86	632.500	225.500
87	61.500	230.500
88	166.500	231.500
89	932.500	238.500
90	16.500	239.500
91	683.500	242.500
92	765.500	243.500
93	523.500	253.500
94	848.500	256.500
95	1263.500	257.500
96	90.500	258.500
97	129.500	259.500
98	415.500	259.500
99	1123.500	260.500
100	1297.500	260.500
101	290.500	261.500
102	336.500	264.500
103	1355	264.500
104	585.500	268.500
105	979	274.500
106	552.500	279.500
107	1184.124	280.124
108	867.500	285.500
109	1050.500	287.500
110	787.500	289.500
111	463	290.500
112	684.500	292.500
113	85.500	295.500
114	630.500	295.500
115	9.500	298.500
116	1326.500	298.500
117	827.500	300.500
118	243.500	301.500
119	500.500	301.500
120	416.500	305.500
121	207.500	307.500
122	961.500	307.500
123	295.500	313.500
124	135.500	315.500
125	1133.500	322.500
126	354.500	329.500
127	614.500	330.500
128	789.500	331.500
129	496.500	336.500
130	1172.500	342.500
131	1212.500	342.500
132	61.500	344.500
133	680.500	346.500
134	863.500	347.500
135	1274.500	347.500
136	717.500	348.500
137	244.500	349.500
138	577.500	350.500
139	7.500	352.500
140	1045.500	353.500
141	283.500	357.500
142	980.500	360.500
143	1142	364.500
144	414.500	367.500
145	152.500	370.500
146	1367.500	372
147	514.500	377.500
148	1315	378.500
149	317.500	382.500
150	1280.500	384.500
151	777.500	386.500
152	869	391.500
153	59.500	396.500
154	354.500	397.500
155	6.500	403.500
156	199.500	403.500
