 	X	Y
1	540.500	5.500
2	1321.500	7.500
3	880.500	10.500
4	826.500	12.500
5	781.500	15.500
6	67.500	16.500
7	119.500	19.500
8	921.500	22.500
9	21.500	23.500
10	594.500	26.500
11	994.500	26.500
12	347.500	27.500
13	727.500	27.500
14	470.500	30
15	1265.500	30.500
16	178.500	34.500
17	290.500	35.500
18	526.500	37
19	665.500	37.500
20	1195.500	38.500
21	400.500	39.500
22	1154.500	39.500
23	1320.500	44.500
24	878.500	45.500
25	39.500	56.500
26	237.500	59.500
27	498	63.500
28	698.500	64
29	1013.500	65.500
30	942.500	68
31	617.500	68.500
32	1103.500	70.500
33	1238.500	75.500
34	1048.500	79.500
35	376.500	82.500
36	801.500	83.500
37	540.500	84.500
38	1331.500	84.500
39	1140.500	86.500
40	448.500	88.500
41	180	90.500
42	893.500	90.500
43	770.500	92.500
44	123.500	95.500
45	86.500	98.500
46	259.500	100.500
47	700.500	104.500
48	989.500	105
49	1177	108.500
50	607.500	111.500
51	1076.500	114.500
52	659.500	120.500
53	1255.500	120.500
54	68.500	122.500
55	223.500	123.500
56	821.500	125.500
57	1115.500	128.500
58	149.500	130.500
59	562.500	133.500
60	762.500	135.500
61	314.500	145.500
62	36.500	148.500
63	984.500	148.500
64	899.500	150
65	1029.500	152.500
66	613.500	155.500
67	676.500	156.500
68	393.500	160.500
69	435.500	160.500
70	1285.500	164.500
71	1114.500	165.500
72	220.500	169.500
73	349.500	169.500
74	1241.500	169.500
75	1362.500	171.500
76	270.500	176.500
77	106.500	177.500
78	590.500	177.500
79	1187.500	178.500
80	504.500	181.500
81	1313.500	182.500
82	61.500	188.500
83	868.500	188.500
84	8.500	192.500
85	455	193.500
86	665.500	193.500
87	1322.500	196.500
88	131.500	203.500
89	1131.500	204.500
90	970.500	205.500
91	1008.500	206.500
92	373.500	207.500
93	1073.500	208.500
94	794.500	210.500
95	908.500	212
96	317.500	213.500
97	231.500	214.500
98	273.500	215.500
99	187.500	216.500
100	602.500	221.500
101	731.500	225.500
102	555.500	228.500
103	64.500	232.500
104	703.500	238.500
105	465.500	240.500
106	662	245.500
107	834.500	246.500
108	130.500	251.500
109	526.500	251.500
110	333.500	255.500
111	9.500	256.500
112	885.500	265.500
113	172.500	268.500
114	413.500	268.500
115	381.500	272.500
116	776.500	272.500
117	1351.500	277.500
118	501	279.500
119	228.500	281.500
120	44.500	292.500
121	274.500	294.500
122	1211.500	300.500
123	1033.500	304.500
124	1119.500	308.500
125	145.500	310.500
126	80.500	312.500
127	1313.500	313.500
128	1273.500	318.500
129	1181.500	321.500
130	22.500	330.500
131	971.500	334.500
132	791.500	336.500
133	916.500	341.500
134	848.500	352.500
135	542.500	358.500
136	629.500	359
137	750.500	358.500
138	589.500	359.500
139	1016.500	361.500
140	701.500	362.500
141	463.500	363.500
142	1342.500	371.500
143	1277.500	373.500
144	404.500	374.500
145	886.500	376.500
146	137.500	380.500
147	794.500	381.500
148	1084.500	381.500
149	320.500	382.500
150	260.500	384.500
